assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0041-03,C0041,ed54d2e8be7cd6d86bb3cd2c3a09ef23987d2ee74323f23dccc2bd30030d0270,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Time-optimal trajectory planning for a race car considering variable tyre-road friction coefficients,Fabian Christ; Alexander Wischnewski; Alexander Heilmeier; Boris Lohmann,2021,Vehicle System Dynamics,10.1080/00423114.2019.1704804,https://doi.org/10.1080/00423114.2019.1704804,journal article
A-C0052-03,C0052,162274daa192dc64149cfeceb10f2f100ec92df244a8c659d7e95c8a3126998f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Procedural modeling of cities,Yoav I. H. Parish; Pascal Müller,2001,Proceedings of the 28th annual conference on Computer graphics and interactive techniques,10.1145/383259.383292,https://doi.org/10.1145/383259.383292,conference paper
A-C0058-03,C0058,c6152a74e070cd716162a4660a39b6ac8bf5b5fe05df6d9383a15104697e4ecc,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,From Generation to Gameplay: Authoring Race Tracks With Repulsive Curves,Lasse Henrich;Falko Kötter,2025,IEEE Transactions on Games,10.1109/tg.2025.3561107,https://doi.org/10.1109/tg.2025.3561107,journal article
A-C0059-03,C0059,80f83feb6f321b0c8183f354611878a3c48ef2ca6d3afac677b72b4796a250b1,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Tangent-point energies and ropelength as Gamma-limits of discrete tangent-point energies on biarc curves,Anna Lagemann; Heiko von der Mosel,2023,Advances in Continuous and Discrete Models,10.1186/s13662-022-03750-4,https://arxiv.org/abs/2203.16383,journal article
A-C0064-03,C0064,64635318837edf9c6d6553709b9d2ba8712905398ab55c66071bb94cce3f3ebe,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Warp: A High-performance Python Framework for GPU Simulation and Graphics,Miles Macklin,2022,NVIDIA GPU Technology Conference (GTC),NR,https://github.com/NVIDIA/warp,software
A-C0066-03,C0066,9588bfdaf7c4fecda8e7b4d18726cfd24dc393f4fd9ed7292a2121947ac36f69,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,"First return, then explore",Adrien Ecoffet; Joost Huizinga; Joel Lehman; Kenneth O. Stanley; Jeff Clune,2021,Nature,10.1038/s41586-020-03157-9,https://www.nature.com/articles/s41586-020-03157-9,journal article
A-C0067-03,C0067,21aa645980f3f67d1af56d1b01840dea5cc01ae483a2a3792d8daa58db6dde59,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Towards automatic personalised content creation for racing games,Julian Togelius; Renzo De Nardi; Simon M. Lucas,2007,2007 IEEE Symposium on Computational Intelligence and Games,10.1109/cig.2007.368106,https://doi.org/10.1109/cig.2007.368106,conference paper
A-C0070-03,C0070,43ac481a5c4036226f20324be419ed8d76caf04f2b900471be7ac33f95680cbb,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Procedural Content Generation for Games: A Survey,Mark Hendrikx; Sebastiaan Meijer; Joeri Van Der Velden; Alexandru Iosup,2013,"ACM Transactions on Multimedia Computing, Communications, and Applications",10.1145/2422956.2422957,https://doi.org/10.1145/2422956.2422957,survey article
A-C0071-03,C0071,909e8f89688906912f09107bc3b7bea2c6ece18dd9a78113b66639272d63cad7,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Leveraging Procedural Generation to Benchmark Reinforcement Learning,Karl Cobbe; Chris Hesse; Jacob Hilton; John Schulman,2020,Proceedings of the 37th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v119/cobbe20a.html,conference paper
A-C0074-03,C0074,92712d25617af6970c90ecf93f719efe026e0a40fc2e6fc316411c4f93bdc713,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Deep Drone Racing: From Simulation to Reality With Domain Randomization,Antonio Loquercio;Elia Kaufmann;René Ranftl;Alexey Dosovitskiy;Vladlen Koltun;Davide Scaramuzza,2020,IEEE Transactions on Robotics,10.1109/tro.2019.2942989,https://doi.org/10.1109/tro.2019.2942989,journal article
A-C0075-03,C0075,b76c69256f72deb062fdf621784a4fc67c14d3cf9d6a9a54e7e3367cc49e5dbe,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,AlphaPilot: autonomous drone racing,Philipp Foehn; Dario Brescianini; Elia Kaufmann; Titus Cieslewski; Mathias Gehrig; Manasi Muglikar; Davide Scaramuzza,2022,Autonomous Robots,10.1007/s10514-021-10011-y,https://doi.org/10.1007/s10514-021-10011-y,journal article
A-C0078-03,C0078,cf104034f2d7ae570da97063a1dfcc82c64b9788d108356655cce3c5e6142046,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,MPCC++: Model Predictive Contouring Control for Time-Optimal Flight with Safety Constraints,Maria Krinner;Angel Romero;Leonard Bauersfeld;Melanie Zeilinger;Andrea Carron;Davide Scaramuzza,2024,Robotics: Science and Systems XX,10.15607/rss.2024.xx.109,https://doi.org/10.15607/rss.2024.xx.109,conference paper
A-C0081-03,C0081,8e4c020039ebb22fd55a7e8ea04eb087103139fc6a7c6462719eb84408b0d665,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,"VISTA 2.0: An Open, Data-driven Simulator for Multimodal Sensing and Policy Learning for Autonomous Vehicles",Alexander Amini; Tsun-Hsuan Wang; Igor Gilitschenski; Wilko Schwarting; Zhijian Liu; Song Han; Sertac Karaman; Daniela Rus,2022,2022 International Conference on Robotics and Automation (ICRA),10.1109/icra46639.2022.9812276,https://doi.org/10.1109/icra46639.2022.9812276,conference paper
A-C0083-03,C0083,d8d4d1bf995f837226123a916715e62565b3edda458901fbfff22639594adca9,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,"Unifying F1TENTH Autonomous Racing: Survey, Methods and Benchmarks",Benjamin David Evans; Raphael Trumpp; Marco Caccamo; Felix Jahncke; Johannes Betz; Hendrik Willem Jordaan; Herman Arnold Engelbrecht,2024,arXiv,10.48550/arxiv.2402.18558,https://arxiv.org/abs/2402.18558,survey preprint
A-C0084-03,C0084,b16343ba216f83fe9c09966c6129327587b3b665e260e91a183194ec7c4f5c65,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Advancing Autonomous Racing: A Comprehensive Survey of the Roboracer (F1TENTH) Platform,Israel Charles; Hossein Maghsoumi; Yaser Fallah,2025,"2025 6th International Conference on Artificial Intelligence, Robotics and Control (AIRC)",10.1109/airc64931.2025.11077481,https://doi.org/10.1109/airc64931.2025.11077481,conference paper; survey
A-C0098-03,C0098,e3f0657df14bf1555b173f7982ef6a4ff60618c4e335f2d56f5db0ac9cfeb19d,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,OpenStreetMap,OpenStreetMap contributors,NR,OpenStreetMap project,NR,https://www.openstreetmap.org/,geospatial dataset and platform
A-C0099-03,C0099,3f80944903bcafed531ab4d20606d035d534255d26c41265385f0bb67b5f2ef2,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Position-Based Multi-Agent Dynamics for Real-Time Crowd Simulation,Tomer Weiss; Alan Litteneker; Chenfanfu Jiang; Demetri Terzopoulos,2017,Proceedings of the Tenth International Conference on Motion in Games,10.1145/3136457.3136462,https://doi.org/10.1145/3136457.3136462,conference paper
A-C0100-03,C0100,4d859b24d53e42a0456e9f21012dc5d70324e89c93467059f8eed53bbb8e7ee0,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,uv,Charlie Marsh,2024,Astral,NR,https://docs.astral.sh/uv/,software
A-C0102-03,C0102,bbb1caf9f73c3723724a7778bcd0d3fcffcb420e809ef787a7302ff82529f800,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Testing Autonomous Robot Control Software Using Procedural Content Generation,James Arnold; Rob Alexander,2013,"Computer Safety, Reliability, and Security",10.1007/978-3-642-40793-2_4,https://doi.org/10.1007/978-3-642-40793-2_4,conference paper; book chapter
A-C0104-03,C0104,9044f371e3a462514df11fbdd7223e5911ec1bfae4adbf97c06d56b07695327f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Air Learning: a deep reinforcement learning gym for autonomous aerial robot visual navigation,Srivatsan Krishnan; Behzad Boroujerdian; William Fu; Aleksandra Faust; Vijay Janapa Reddi,2021,Machine Learning,10.1007/s10994-021-06006-6,https://link.springer.com/article/10.1007/s10994-021-06006-6,journal article
A-C0107-03,C0107,0ba1e5257df65a33fdab72871e3dc193ecaac8b1f362beffce8df7eeb33a0504,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,A Search-Based Framework for Automatic Generation of Testing Environments for Cyber-Physical Systems,Dmytro Humeniuk; Foutse Khomh; Giuliano Antoniol,2022,Information and Software Technology,10.1016/j.infsof.2022.106936,https://doi.org/10.1016/j.infsof.2022.106936,journal article
A-C0108-03,C0108,3168e257f9cf68f2ebe77419228b0a1689d4a3c1eb9b98749a0459447389fd75,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,AmbieGen: A search-based framework for autonomous systems testing,Dmytro Humeniuk; Foutse Khomh; Giuliano Antoniol,2023,Science of Computer Programming,10.1016/j.scico.2023.102990,https://www.sciencedirect.com/science/article/pii/S0167642323000722,journal article
A-C0109-03,C0109,74041be3e1706a2547df0eb1080f0cad4f0acfba7c21735dbf8900aa475520d7,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Frenetic-lib: An extensible framework for search-based generation of road structures for ADS testing,Stefan Klikovits; Ezequiel Castellano; Ahmet Cetinkaya; Paolo Arcaini,2023,Science of Computer Programming,10.1016/j.scico.2023.102996,https://doi.org/10.1016/j.scico.2023.102996,journal article
A-C0114-03,C0114,890e6c2c24a7452c958d2722579fe36ad3b970c748302a3a630afa0bd68babc7,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Racing tracks improvisation,Jiao Jian Wang; Olana Missura,2014,2014 IEEE Conference on Computational Intelligence and Games,10.1109/cig.2014.6932899,https://doi.org/10.1109/cig.2014.6932899,conference paper
A-C0115-03,C0115,8c1eae977ae799ce173bafcf2431daf97a1ca0661ee1d4cdc9042cac13031539,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Personalised track design in car racing games,Theodosis Georgiou; Yiannis Demiris,2016,2016 IEEE Conference on Computational Intelligence and Games (CIG),10.1109/cig.2016.7860435,https://doi.org/10.1109/cig.2016.7860435,conference paper
A-C0118-03,C0118,8c84b29cf26edc1e2cb5096c0d53202f6282059550e7ba832cc73089b0e50508,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Virtual Worlds for Testing Robot Navigation: A Study on the Difficulty Level,Thierry Sotiropoulos; Jérémie Guiochet; Félix Ingrand; Hélène Waeselynck,2016,2016 12th European Dependable Computing Conference (EDCC),10.1109/edcc.2016.14,https://doi.org/10.1109/edcc.2016.14,conference paper
A-C0122-03,C0122,3919dce433046e1eefacba96bb7aa51b36de7c3fcfd80f312b2a042defda30e1,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Automatically Generating Content for Testing Autonomous Vehicles from User Descriptions,Benedikt Steininger; Chrysanthi Papamichail; David Stark; Dejan Nickovic; Alessio Gambi,2025,2025 IEEE/ACM 47th International Conference on Software Engineering: New Ideas and Emerging Results (ICSE-NIER),10.1109/icse-nier66352.2025.00021,https://ieeexplore.ieee.org/document/11023959/,conference paper
A-C0123-03,C0123,4eee3f1a88002798ebb1c783296dcc87563b5fda9d1fa76debadfe6d1d2dc43f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Quality Metrics and Oracles for Autonomous Vehicles Testing,Gunel Jahangirova; Andrea Stocco; Paolo Tonella,2021,"2021 14th IEEE Conference on Software Testing, Verification and Validation (ICST)",10.1109/icst49551.2021.00030,https://doi.org/10.1109/ICST49551.2021.00030,conference paper
A-C0124-03,C0124,8d7a82393131096bb56fd676b7898cdd88ca176b682a0a5c06f55f8c3473c15c,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,AV-FUZZER: Finding Safety Violations in Autonomous Driving Systems,Guanpeng Li; Yiran Li; Saurabh Jha; Timothy Tsai; Michael Sullivan; Siva Kumar Sastry Hari; Zbigniew Kalbarczyk; Ravishankar Iyer,2020,2020 IEEE 31st International Symposium on Software Reliability Engineering (ISSRE),10.1109/issre5003.2020.00012,https://doi.org/10.1109/issre5003.2020.00012,conference paper
A-C0125-03,C0125,c6fde12f58022986e73f4079f274d999dcf7708167445284ea2a8888db5c5761,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,EvoScenario: Integrating Road Structures into Critical Scenario Generation for Autonomous Driving System Testing,Shuncheng Tang; Zhenya Zhang; Jixiang Zhou; Yuan Zhou; Yan-Fu Li; Yinxing Xue,2023,2023 IEEE 34th International Symposium on Software Reliability Engineering (ISSRE),10.1109/issre59848.2023.00054,https://doi.org/10.1109/issre59848.2023.00054,conference paper
A-C0126-03,C0126,54935d67f58c139702bc3ea8712cfac0c2f3f268ddef7c19b98e35c360f0bc0a,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Lanelet2: A high-definition map framework for the future of automated driving,Fabian Poggenhans; Jan-Hendrik Pauls; Johannes Janosovits; Stefan Orf; Maximilian Naumann; Florian Kuhnt; Matthias Mayr,2018,2018 21st International Conference on Intelligent Transportation Systems (ITSC),10.1109/itsc.2018.8569929,https://doi.org/10.1109/ITSC.2018.8569929,conference paper
A-C0132-03,C0132,959776ca79a5807987855f1c6940391c7079aaabf2f172ca059d12b1d5b34021,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,"The World Robotic Sailing Championship, a Competition to Stimulate the Development of Autonomous Sailboats",Fabrice Le Bars; Luc Jaulin,2015,OCEANS 2015 - Genova,10.1109/oceans-genova.2015.7271767,https://doi.org/10.1109/oceans-genova.2015.7271767,conference paper
A-C0133-03,C0133,ef399b87770a9e1ab65cb1ff46216155d9a9657cbb67d0ff2bc0645cf845a031,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Analysis of Road Representations in Search-Based Testing of Autonomous Driving Systems,Ezequiel Castellano; Ahmet Cetinkaya; Paolo Arcaini,2021,"2021 IEEE 21st International Conference on Software Quality, Reliability and Security (QRS)",10.1109/qrs54544.2021.00028,https://ieeexplore.ieee.org/document/9724804/,conference paper
A-C0139-03,C0139,cb2392010d74b33631c453cf872f08b79c593b0b15d6a7912175633f34679eea,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Learning high-speed flight in the wild,Antonio Loquercio; Elia Kaufmann; René Ranftl; Matthias Müller; Vladlen Koltun; Davide Scaramuzza,2021,Science Robotics,10.1126/scirobotics.abg5810,https://doi.org/10.1126/scirobotics.abg5810,journal article
A-C0141-03,C0141,d6d4890b46cacaa5e6410efe21013749b44cb03ded09669aa29b734e3b0fa537,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Interactive Evolution for the Procedural Generation of Tracks in a High-End Racing Game,Luigi Cardamone; Daniele Loiacono; Pier Luca Lanzi,2011,Proceedings of the 13th annual conference on Genetic and evolutionary computation,10.1145/2001576.2001631,https://doi.org/10.1145/2001576.2001631,conference paper
A-C0148-03,C0148,2912f6f26f9e374aca3e18b3457d16ff695e79f4eb3b74a0c99115d370944ab1,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Complexity controllable road network generation for virtual testing of autonomous driving,Yu Zhu; Jiaxin Wang; Shaoxin Yuan; Zhigang Xu; Xiaobo Qu,2026,Communications in Transportation Research,10.26599/commtr.2026.9640024,https://doi.org/10.26599/commtr.2026.9640024,journal article
A-C0149-03,C0149,8fc2a263a9e2f6c15e3112f2e3b0c91d946bebfd9bfeebba129737bac2ae13e0,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Deep Reinforcement Learning Controller for 3D Path Following and Collision Avoidance by Autonomous Underwater Vehicles,Simen Theie Havenstrøm; Adil Rasheed; Omer San,2021,Frontiers in Robotics and AI,10.3389/frobt.2020.566037,https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2020.566037/full,journal article
A-C0157-03,C0157,e3f1b858e1839aaf32ab840e4265d1acef24f9f28367a5605b5bba42eb84ed03,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Sim-to-Real Deep Reinforcement Learning based Obstacle Avoidance for UAVs under Measurement Uncertainty,Bhaskar Joshi; Dhruv Kapur; Harikumar Kandath,2023,arXiv,10.48550/arxiv.2303.07243,https://arxiv.org/abs/2303.07243,preprint
A-C0158-03,C0158,ed928857db0c432fcf6667cd000d2b77a9cb6428395c2da48fcad313a1cf400f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,DriveSceneGen: Generating Diverse and Realistic Driving Scenarios from Scratch,Shuo Sun; Zekai Gu; Tianchen Sun; Jiawei Sun; Chengran Yuan; Yuhang Han; Dongen Li; Marcelo H. Ang Jr.,2024,IEEE Robotics and Automation Letters,10.1109/lra.2024.3416792,https://arxiv.org/abs/2309.14685,journal article
A-C0159-03,C0159,5c127f6e57c7317e10866a0cdb1d940b3bc4c1d37f7dca50a0e51d0d0b8d0d27,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Reinforcement Learning for Collision-free Flight Exploiting Deep Collision Encoding,Mihir Kulkarni; Kostas Alexis,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra57147.2024.10610287,https://doi.org/10.1109/icra57147.2024.10610287,conference paper
A-C0160-03,C0160,3d12d4f247937d0f29160d43d8ea4339daba598085d7a5901f8557de8a7f77a8,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Learning Speed Adaptation for Flight in Clutter,Guangyu Zhao; Tianyue Wu; Yeke Chen; Fei Gao,2024,IEEE Robotics and Automation Letters,10.1109/lra.2024.3421789,https://doi.org/10.1109/lra.2024.3421789,journal article
A-C0170-03,C0170,30362de47a21440db13be82cb792e6d89d5afdbade696da74e31595c0f133b8a,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,"ASAM OpenDRIVE BS 1.8.1 Specification, 2024-11-21",ASAM e.V.,2024,ASAM standard,NR,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,standard
A-C0176-03,C0176,96000c8a5385deb7d020185cf688e4d8f4558352b369c9d55565722511efa75c,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,CommonRoad Scenario Designer: An Open-Source Toolbox for Map Conversion and Scenario Creation for Autonomous Vehicles,Sebastian Maierhofer; Moritz Klischat; Matthias Althoff,2021,2021 IEEE International Intelligent Transportation Systems Conference (ITSC),10.1109/itsc48978.2021.9564885,https://doi.org/10.1109/itsc48978.2021.9564885,conference paper
A-C0182-03,C0182,30f791bfe88251909d44860bed23d1de360cac544b02d38b2d43080b44a72c7f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,f1tenth/f1tenth_racetracks,F1TENTH,2021,GitHub repository,NR,https://github.com/f1tenth/f1tenth_racetracks,dataset repository
A-C0185-03,C0185,33d5696b8da190f7f65e66830f262e64837f6ddc887da3c34a4bda5ee720c42b,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,FSSIM,Juraj Kabzan,2019,Official GitHub repository,NR,https://github.com/AMZ-Racing/fssim,simulator software
A-C0189-03,C0189,1e59aea3a8f04a96a76f979e28954bfad2105b12747b0b33448aa067a5bc3577,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,TUMFTM/laptime-simulation,TUM - Institute of Automotive Technology,2020,GitHub repository,NR,https://github.com/TUMFTM/laptime-simulation,software repository
A-C0194-03,C0194,234f52647015475441895b5ac4cd0184dbaa655354b64b326db4f221ac03053f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,PyFlyt -- UAV Simulation Environments for Reinforcement Learning Research,Jun Jet Tai; Jim Wong; Mauro Innocente; Nadjim Horri; James Brusey; Swee King Phang,2023,arXiv,10.48550/arxiv.2304.01305,https://arxiv.org/abs/2304.01305,preprint
A-C0199-03,C0199,deafa0fdc72ba5573e6cf1ecc93509f0a1d3425846c997532b5b7cb74afed3cf,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,Robot Parkour Learning,Ziwen Zhuang; Zipeng Fu; Jianren Wang; Christopher G. Atkeson; Sören Schwertfeger; Chelsea Finn; Hang Zhao,2023,Proceedings of The 7th Conference on Robot Learning,NR,https://proceedings.mlr.press/v229/zhuang23a.html,conference paper
A-C0201-03,C0201,998cfb6fbe1d351d8be3ede415982b9a7390b454ca794b8535161845ec4997b5,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-03,main,SailBot 2022 Events,SailBot Organizing Committee,2022,SailBot official competition event specification,NR,https://www.sailbot.org/wp-content/uploads/2022/05/SailBot-2022-Events.pdf,official competition specification
