candidate_id,input_sha256,agent_id,verified_on,metadata_status,title,authors,year,venue,doi,url,source_type,title_evidence,authors_evidence,year_evidence,venue_evidence,doi_evidence,url_evidence,source_type_evidence,bib_entry_type,bib_venue_field,bib_url,key_author,author_kinds,notes
C0056,f7ea3d9ebcc394ebef09350990fb46a22b996c62c3bd7f055952befcd0b55654,metadata-06,2026-06-30,verified,On the minimum ropelength of knots and links,Jason Cantarella; Robert B. Kusner; John M. Sullivan,2002,Inventiones mathematicae,10.1007/s00222-002-0234-y,https://link.springer.com/article/10.1007/s00222-002-0234-y,journal article,publisher::https://link.springer.com/article/10.1007/s00222-002-0234-y,publisher::https://link.springer.com/article/10.1007/s00222-002-0234-y,publisher::https://link.springer.com/article/10.1007/s00222-002-0234-y,publisher::https://link.springer.com/article/10.1007/s00222-002-0234-y,publisher::https://link.springer.com/article/10.1007/s00222-002-0234-y,publisher::https://link.springer.com/article/10.1007/s00222-002-0234-y,publisher::https://link.springer.com/article/10.1007/s00222-002-0234-y,article,journal,https://doi.org/10.1007/s00222-002-0234-y,Cantarella,personal;personal;personal,Metadata verified from the official Springer journal record.
C0057,c5ecca6a25e6358418d5c5849cd0f59d269fe1fc1de54aac5021c5cd6b41c84c,metadata-06,NR,conflict,Repulsive Curves,Yu; Schumacher; Crane,2020/2021,SIGGRAPH,10.1145/3439429,https://doi.org/10.1145/3439429,paper,preprint_repository::https://arxiv.org/abs/2006.07859;crossref::https://api.crossref.org/works/10.1145/3439429,preprint_repository::https://arxiv.org/abs/2006.07859;crossref::https://api.crossref.org/works/10.1145/3439429,preprint_repository::https://arxiv.org/abs/2006.07859;crossref::https://api.crossref.org/works/10.1145/3439429,crossref::https://api.crossref.org/works/10.1145/3439429,doi::https://doi.org/10.1145/3439429,doi::https://doi.org/10.1145/3439429,crossref::https://api.crossref.org/works/10.1145/3439429,article,journal,https://doi.org/10.1145/3439429,Yu,personal;personal;personal,"Official arXiv and Crossref records corroborate the work, but ACM Digital Library was inaccessible. Frozen author, year, and venue conflicts remain unresolved."
C0068,e58c83024c572e35f451d86fd8e8b62626f9db535b4a02e41b116b5169e5cd6f,metadata-06,NR,unverified,Search-Based Procedural Content Generation: A Taxonomy and Survey,Julian Togelius; Georgios N. Yannakakis; Kenneth O. Stanley; Cameron Browne,2011,IEEE Transactions on Computational Intelligence and AI in Games,10.1109/tciaig.2011.2148116,https://doi.org/10.1109/tciaig.2011.2148116,journal article,crossref::https://api.crossref.org/works/10.1109/tciaig.2011.2148116,crossref::https://api.crossref.org/works/10.1109/tciaig.2011.2148116,crossref::https://api.crossref.org/works/10.1109/tciaig.2011.2148116,crossref::https://api.crossref.org/works/10.1109/tciaig.2011.2148116,doi::https://doi.org/10.1109/tciaig.2011.2148116,doi::https://doi.org/10.1109/tciaig.2011.2148116,crossref::https://api.crossref.org/works/10.1109/tciaig.2011.2148116,article,journal,https://doi.org/10.1109/tciaig.2011.2148116,Togelius,personal;personal;personal;personal,"Crossref corroborates complete metadata, but IEEE Xplore was inaccessible, so published core metadata remains unverified."
C0073,4f23988fcf01c388e4ca5d1e4efaf176fcdb065fcfe1238468c6249cef14c35f,metadata-06,2026-06-30,verified,Deep Drone Racing: Learning Agile Flight in Dynamic Environments,Elia Kaufmann; Antonio Loquercio; Rene Ranftl; Alexey Dosovitskiy; Vladlen Koltun; Davide Scaramuzza,2018,Proceedings of The 2nd Conference on Robot Learning,NR,https://proceedings.mlr.press/v87/kaufmann18a.html,conference paper,proceedings::https://proceedings.mlr.press/v87/kaufmann18a.html,proceedings::https://proceedings.mlr.press/v87/kaufmann18a.html,proceedings::https://proceedings.mlr.press/v87/kaufmann18a.html,proceedings::https://proceedings.mlr.press/v87/kaufmann18a.html,NR,proceedings::https://proceedings.mlr.press/v87/kaufmann18a.html,proceedings::https://proceedings.mlr.press/v87/kaufmann18a.html,inproceedings,booktitle,https://proceedings.mlr.press/v87/kaufmann18a.html,Kaufmann,personal;personal;personal;personal;personal;personal,Official PMLR proceedings record reports no DOI.
C0076,74a5dcf8705a9f25fce91bcefb87d257b0237b732ecaef4558b8dff46ce3fa0b,metadata-06,2026-06-30,verified,Champion-level drone racing using deep reinforcement learning,Elia Kaufmann; Leonard Bauersfeld; Antonio Loquercio; Matthias Müller; Vladlen Koltun; Davide Scaramuzza,2023,Nature,10.1038/s41586-023-06419-4,https://www.nature.com/articles/s41586-023-06419-4,journal article,publisher::https://www.nature.com/articles/s41586-023-06419-4,publisher::https://www.nature.com/articles/s41586-023-06419-4,publisher::https://www.nature.com/articles/s41586-023-06419-4,publisher::https://www.nature.com/articles/s41586-023-06419-4,publisher::https://www.nature.com/articles/s41586-023-06419-4,publisher::https://www.nature.com/articles/s41586-023-06419-4,publisher::https://www.nature.com/articles/s41586-023-06419-4,article,journal,https://doi.org/10.1038/s41586-023-06419-4,Kaufmann,personal;personal;personal;personal;personal;personal,Metadata verified from the official Nature article record.
C0096,b2679645676e8cb0f6fda21ecc2b8bd93af1dcc14c62782a91957e6a776c9eda,metadata-06,NR,unverified,Autonomous Vehicles on the Edge: A Survey on Autonomous Vehicle Racing,Johannes Betz; Hongrui Zheng; Alexander Liniger; Ugo Rosolia; Phillip Karle; Madhur Behl; Venkat Krovi; Rahul Mangharam,2022,IEEE Open Journal of Intelligent Transportation Systems,10.1109/ojits.2022.3181510,https://doi.org/10.1109/ojits.2022.3181510,journal article,preprint_repository::https://arxiv.org/abs/2202.07008;crossref::https://api.crossref.org/works/10.1109/ojits.2022.3181510,preprint_repository::https://arxiv.org/abs/2202.07008;crossref::https://api.crossref.org/works/10.1109/ojits.2022.3181510,preprint_repository::https://arxiv.org/abs/2202.07008;crossref::https://api.crossref.org/works/10.1109/ojits.2022.3181510,crossref::https://api.crossref.org/works/10.1109/ojits.2022.3181510,doi::https://doi.org/10.1109/ojits.2022.3181510,doi::https://doi.org/10.1109/ojits.2022.3181510,crossref::https://api.crossref.org/works/10.1109/ojits.2022.3181510,article,journal,https://doi.org/10.1109/ojits.2022.3181510,Betz,personal;personal;personal;personal;personal;personal;personal;personal,"Official arXiv record and Crossref corroborate complete metadata, but IEEE Xplore was inaccessible, so the published record remains unverified."
C0104,23d23b3e8a1c5e46ab504577c77b78d70bf23c64f02859323423d4d6b4372c36,metadata-06,2026-06-30,verified,Air Learning: a deep reinforcement learning gym for autonomous aerial robot visual navigation,Srivatsan Krishnan; Behzad Boroujerdian; William Fu; Aleksandra Faust; Vijay Janapa Reddi,2021,Machine Learning,10.1007/s10994-021-06006-6,https://link.springer.com/article/10.1007/s10994-021-06006-6,journal article,publisher::https://link.springer.com/article/10.1007/s10994-021-06006-6,publisher::https://link.springer.com/article/10.1007/s10994-021-06006-6,publisher::https://link.springer.com/article/10.1007/s10994-021-06006-6,publisher::https://link.springer.com/article/10.1007/s10994-021-06006-6,publisher::https://link.springer.com/article/10.1007/s10994-021-06006-6,publisher::https://link.springer.com/article/10.1007/s10994-021-06006-6,publisher::https://link.springer.com/article/10.1007/s10994-021-06006-6,article,journal,https://doi.org/10.1007/s10994-021-06006-6,Krishnan,personal;personal;personal;personal;personal,Metadata verified from the official Springer journal record.
C0108,1d307a2514847dfce0c749be3439cbacc31dab8f138fb62addf6786644bfa03f,metadata-06,NR,unverified,AmbieGen: A search-based framework for autonomous systems testing,Dmytro Humeniuk; Foutse Khomh; Giuliano Antoniol,2023,Science of Computer Programming,10.1016/j.scico.2023.102990,https://www.sciencedirect.com/science/article/pii/S0167642323000722,journal article,publisher::https://api.elsevier.com/content/article/pii/S0167642323000722,crossref::https://api.crossref.org/works/10.1016/j.scico.2023.102990,publisher::https://api.elsevier.com/content/article/pii/S0167642323000722,publisher::https://api.elsevier.com/content/article/pii/S0167642323000722,publisher::https://api.elsevier.com/content/article/pii/S0167642323000722,publisher::https://api.elsevier.com/content/article/pii/S0167642323000722,publisher::https://api.elsevier.com/content/article/pii/S0167642323000722,article,journal,https://doi.org/10.1016/j.scico.2023.102990,Humeniuk,personal;personal;personal,"Official Elsevier metadata confirms title, journal, 2023 cover date, DOI, and journal aggregation. Crossref corroborates the complete authors, but the accessible publisher endpoint omits them, so the record remains unverified."
C0110,53e3cd422ce21013474dfe9ab2501a65f0d5a80a292f1b0b65fd72316fe6addd,metadata-06,NR,unverified,CRAG – a combinatorial testing-based generator of road geometries for ADS testing,Paolo Arcaini; Ahmet Cetinkaya,2024,Science of Computer Programming,10.1016/j.scico.2024.103171,https://www.sciencedirect.com/science/article/pii/S0167642324000947,journal article,publisher::https://api.elsevier.com/content/article/pii/S0167642324000947,crossref::https://api.crossref.org/works/10.1016/j.scico.2024.103171,publisher::https://api.elsevier.com/content/article/pii/S0167642324000947,publisher::https://api.elsevier.com/content/article/pii/S0167642324000947,publisher::https://api.elsevier.com/content/article/pii/S0167642324000947,publisher::https://api.elsevier.com/content/article/pii/S0167642324000947,publisher::https://api.elsevier.com/content/article/pii/S0167642324000947,article,journal,https://doi.org/10.1016/j.scico.2024.103171,Arcaini,personal;personal,"Official Elsevier metadata confirms title, journal, 2024 cover date, DOI, and journal aggregation. Crossref corroborates the complete authors, but the accessible publisher endpoint omits them, so the record remains unverified."
C0112,8a696f7bae396a6ef60471635b5fad4886b976a684d10eadd0d16f61d6a82baf,metadata-06,NR,unverified,ASVSim (AirSim for Surface Vehicles): A High-Fidelity Simulation Framework for Autonomous Surface Vehicle Research,Bavo Lesy; Siemen Herremans; Robin Kerstens; Jan Steckel; Walter Daems; Siegfried Mercelis; Ali Anwar,2026,IEEE Access,10.1109/ACCESS.2026.3687084,https://doi.org/10.1109/access.2026.3687084,journal article,preprint_repository::https://arxiv.org/abs/2506.22174;crossref::https://api.crossref.org/works/10.1109/access.2026.3687084,preprint_repository::https://arxiv.org/abs/2506.22174;crossref::https://api.crossref.org/works/10.1109/access.2026.3687084,preprint_repository::https://arxiv.org/abs/2506.22174;crossref::https://api.crossref.org/works/10.1109/access.2026.3687084,crossref::https://api.crossref.org/works/10.1109/access.2026.3687084,doi::https://doi.org/10.1109/ACCESS.2026.3687084,doi::https://doi.org/10.1109/access.2026.3687084,crossref::https://api.crossref.org/works/10.1109/access.2026.3687084,article,journal,https://doi.org/10.1109/ACCESS.2026.3687084,Lesy,personal;personal;personal;personal;personal;personal;personal,"Official arXiv record and Crossref corroborate complete metadata, but IEEE Xplore was inaccessible, so the published record remains unverified."
C0118,cee33bfabbad628575a6dece44e2c8975a8ab05612e1d8fa11b4036135f30bd5,metadata-06,NR,unverified,Virtual Worlds for Testing Robot Navigation: A Study on the Difficulty Level,Thierry Sotiropoulos; Jeremie Guiochet; Felix Ingrand; Helene Waeselynck,2016,2016 12th European Dependable Computing Conference (EDCC),10.1109/edcc.2016.14,https://doi.org/10.1109/edcc.2016.14,conference paper,crossref::https://api.crossref.org/works/10.1109/edcc.2016.14,crossref::https://api.crossref.org/works/10.1109/edcc.2016.14,crossref::https://api.crossref.org/works/10.1109/edcc.2016.14,crossref::https://api.crossref.org/works/10.1109/edcc.2016.14,doi::https://doi.org/10.1109/edcc.2016.14,doi::https://doi.org/10.1109/edcc.2016.14,crossref::https://api.crossref.org/works/10.1109/edcc.2016.14,inproceedings,booktitle,https://doi.org/10.1109/edcc.2016.14,Sotiropoulos,personal;personal;personal;personal,"Crossref corroborates complete metadata, but IEEE Xplore was inaccessible, so published core metadata remains unverified."
C0124,043f21a7c939916529ba91477831fe45e3585263d74e0eade5e95440eb08b549,metadata-06,NR,unverified,AV-FUZZER: Finding Safety Violations in Autonomous Driving Systems,Guanpeng Li; Yiran Li; Saurabh Jha; Timothy Tsai; Michael Sullivan; Siva Kumar Sastry Hari; Zbigniew Kalbarczyk; Ravishankar Iyer,2020,2020 IEEE 31st International Symposium on Software Reliability Engineering (ISSRE),10.1109/issre5003.2020.00012,https://doi.org/10.1109/issre5003.2020.00012,conference paper,crossref::https://api.crossref.org/works/10.1109/issre5003.2020.00012,crossref::https://api.crossref.org/works/10.1109/issre5003.2020.00012,crossref::https://api.crossref.org/works/10.1109/issre5003.2020.00012,crossref::https://api.crossref.org/works/10.1109/issre5003.2020.00012,doi::https://doi.org/10.1109/issre5003.2020.00012,doi::https://doi.org/10.1109/issre5003.2020.00012,crossref::https://api.crossref.org/works/10.1109/issre5003.2020.00012,inproceedings,booktitle,https://doi.org/10.1109/issre5003.2020.00012,Li,personal;personal;personal;personal;personal;personal;personal;personal,"Crossref corroborates complete metadata, but IEEE Xplore was inaccessible, so published core metadata remains unverified."
C0128,d9123bc53b161c42ff453568fc0e7bcded048676c5c679741a5d8382d1ca3578,metadata-06,NR,conflict,CommonRoad: Composable Benchmarks for Motion Planning on Roads,Matthias Althoff; Markus Koschi; Stefanie Manzinger,2017,2017 IEEE Intelligent Vehicles Symposium (IV),10.1109/IVS.2017.7995802,https://doi.org/10.1109/ivs.2017.7995802,primary paper; official repository; official benchmark portal,official_repository::https://commonroad.in.tum.de/static/media/LA17.8f9d9dc3.pdf;crossref::https://api.crossref.org/works/10.1109/ivs.2017.7995802,official_repository::https://commonroad.in.tum.de/static/media/LA17.8f9d9dc3.pdf;crossref::https://api.crossref.org/works/10.1109/ivs.2017.7995802,official_repository::https://commonroad.in.tum.de/static/media/LA17.8f9d9dc3.pdf;crossref::https://api.crossref.org/works/10.1109/ivs.2017.7995802,crossref::https://api.crossref.org/works/10.1109/ivs.2017.7995802,doi::https://doi.org/10.1109/ivs.2017.7995802,doi::https://doi.org/10.1109/ivs.2017.7995802,NR,inproceedings,booktitle,https://doi.org/10.1109/ivs.2017.7995802,Althoff,personal;personal;personal,"The official CommonRoad-hosted paper and Crossref corroborate core metadata, but IEEE Xplore was inaccessible. Frozen venue and source-type conflicts remain unresolved."
C0154,be5d3c55cd5ce4d77567a70e166c7908f223d7dc76334e448cfe231108c9200a,metadata-06,2026-06-30,verified,POET: Open-Ended Coevolution of Environments and their Optimized Solutions,Rui Wang; Joel Lehman; Jeff Clune; Kenneth O. Stanley,2019,The Genetic and Evolutionary Computation Conference (GECCO 2019),10.1145/3321707.3321799,https://gecco-2019.sigevo.org/index.html/Accepted+Papers,conference paper,proceedings::https://gecco-2019.sigevo.org/index.html/Accepted+Papers,proceedings::https://gecco-2019.sigevo.org/index.html/Accepted+Papers,proceedings::https://gecco-2019.sigevo.org/index.html/Accepted+Papers,proceedings::https://gecco-2019.sigevo.org/index.html/Accepted+Papers,doi::https://doi.org/10.1145/3321707.3321799,proceedings::https://gecco-2019.sigevo.org/index.html/Accepted+Papers,proceedings::https://gecco-2019.sigevo.org/index.html/Accepted+Papers,inproceedings,booktitle,https://doi.org/10.1145/3321707.3321799,Wang,personal;personal;personal;personal,Official GECCO 2019 accepted-papers record supplies the published title and ordered authors; the DOI resolver supplies the canonical DOI.
C0161,89c871458cce9a613e98452ab838679439205333f423730faedf3a96c8941fe0,metadata-06,2026-06-30,verified,Environment Curriculum Generation via Large Language Models,William Liang; Sam Wang; Hung-Ju Wang; Osbert Bastani; Dinesh Jayaraman; Yecheng Jason Ma,2025,Proceedings of The 8th Conference on Robot Learning,NR,https://proceedings.mlr.press/v270/liang25a.html,conference paper,proceedings::https://proceedings.mlr.press/v270/liang25a.html,proceedings::https://proceedings.mlr.press/v270/liang25a.html,proceedings::https://proceedings.mlr.press/v270/liang25a.html,proceedings::https://proceedings.mlr.press/v270/liang25a.html,NR,proceedings::https://proceedings.mlr.press/v270/liang25a.html,proceedings::https://proceedings.mlr.press/v270/liang25a.html,inproceedings,booktitle,https://proceedings.mlr.press/v270/liang25a.html,Liang,personal;personal;personal;personal;personal;personal,Official PMLR proceedings use the published title without the Eurekaverse prefix and report no DOI.
C0166,4058c55fb10b87b3e33c967659ec39b7d86fd96b3bd0e3728cdcf0de11cf4590,metadata-06,2026-06-30,verified,Curriculum Reinforcement Learning for Quadrotor Racing with Random Obstacles,Fangyu Sun; Fanxing Li; Yu Hu; Linzuo Zhang; Yueqian Liu; Wenxian Yu; Danping Zou,2026,arXiv preprint,10.48550/arXiv.2602.24030,https://arxiv.org/abs/2602.24030,preprint,preprint_repository::https://arxiv.org/abs/2602.24030,preprint_repository::https://arxiv.org/abs/2602.24030,preprint_repository::https://arxiv.org/abs/2602.24030,preprint_repository::https://arxiv.org/abs/2602.24030,doi::https://doi.org/10.48550/arXiv.2602.24030,preprint_repository::https://arxiv.org/abs/2602.24030,preprint_repository::https://arxiv.org/abs/2602.24030,misc,howpublished,https://arxiv.org/abs/2602.24030,Sun,personal;personal;personal;personal;personal;personal;personal,Preprint-only record verified from arXiv; no published venue was found.
C0167,5b04fe212bed89e3209af9d04989891378d115f0361cb787b35cb50679edf471,metadata-06,2026-06-30,verified,Robot Squid Game: Quadrupedal Locomotion for Traversing Narrow Tunnels,Amir Hossain Raj; Dibyendu Das; Xuesu Xiao,2026,arXiv preprint,10.48550/arXiv.2605.13665,https://arxiv.org/abs/2605.13665,preprint,preprint_repository::https://arxiv.org/abs/2605.13665,preprint_repository::https://arxiv.org/abs/2605.13665,preprint_repository::https://arxiv.org/abs/2605.13665,preprint_repository::https://arxiv.org/abs/2605.13665,doi::https://doi.org/10.48550/arXiv.2605.13665,preprint_repository::https://arxiv.org/abs/2605.13665,preprint_repository::https://arxiv.org/abs/2605.13665,misc,howpublished,https://arxiv.org/abs/2605.13665,Raj,personal;personal;personal,Preprint-only record verified from arXiv; no published venue was found.
