candidate_id,input_sha256,agent_id,verified_on,metadata_status,title,authors,year,venue,doi,url,source_type,title_evidence,authors_evidence,year_evidence,venue_evidence,doi_evidence,url_evidence,source_type_evidence,bib_entry_type,bib_venue_field,bib_url,key_author,author_kinds,notes
C0065,c3c52c1874b175191a1132c2356568eb99b6bd98147463a4068557e2ea7afecc,metadata-02,2026-06-30,verified,CUDA Graphs,NVIDIA Corporation,NR,CUDA Programming Guide,NR,https://docs.nvidia.com/cuda/cuda-programming-guide/04-special-topics/cuda-graphs.html,official documentation; software platform,official_documentation::https://docs.nvidia.com/cuda/cuda-programming-guide/04-special-topics/cuda-graphs.html,official_documentation::https://docs.nvidia.com/cuda/cuda-programming-guide/04-special-topics/cuda-graphs.html,NR,official_documentation::https://docs.nvidia.com/cuda/cuda-programming-guide/04-special-topics/cuda-graphs.html,NR,official_documentation::https://docs.nvidia.com/cuda/cuda-programming-guide/04-special-topics/cuda-graphs.html,official_documentation::https://docs.nvidia.com/cuda/cuda-programming-guide/04-special-topics/cuda-graphs.html,misc,howpublished,https://docs.nvidia.com/cuda/cuda-programming-guide/04-special-topics/cuda-graphs.html,NVIDIA,corporate,Living official documentation; NVIDIA does not assign this CUDA Graphs section one canonical publication year or DOI.
C0067,444481fadb85a220d7910452e9f1503717aef71283bd57778589fc82f1c0b517,metadata-02,2026-06-30,verified,Towards automatic personalised content creation for racing games,Julian Togelius; Renzo De Nardi; Simon M. Lucas,2007,2007 IEEE Symposium on Computational Intelligence and Games,10.1109/cig.2007.368106,https://doi.org/10.1109/cig.2007.368106,conference paper,publisher::https://ieeexplore.ieee.org/document/4219051/,publisher::https://ieeexplore.ieee.org/document/4219051/,publisher::https://ieeexplore.ieee.org/document/4219051/,publisher::https://ieeexplore.ieee.org/document/4219051/,doi::https://doi.org/10.1109/cig.2007.368106;publisher::https://ieeexplore.ieee.org/document/4219051/,doi::https://doi.org/10.1109/cig.2007.368106;publisher::https://ieeexplore.ieee.org/document/4219051/,publisher::https://ieeexplore.ieee.org/document/4219051/,inproceedings,booktitle,https://doi.org/10.1109/cig.2007.368106,Togelius,personal;personal;personal,The IEEE record provides the expanded symposium name and canonical DOI URL.
C0071,2ab7499a60946dc220840a32d1a5991feaa8f32fae4d82387e7a6408a2b476b2,metadata-02,2026-06-30,verified,Leveraging Procedural Generation to Benchmark Reinforcement Learning,Karl Cobbe; Chris Hesse; Jacob Hilton; John Schulman,2020,Proceedings of the 37th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v119/cobbe20a.html,conference paper,proceedings::https://proceedings.mlr.press/v119/cobbe20a.html,proceedings::https://proceedings.mlr.press/v119/cobbe20a.html,proceedings::https://proceedings.mlr.press/v119/cobbe20a.html,proceedings::https://proceedings.mlr.press/v119/cobbe20a.html,NR,proceedings::https://proceedings.mlr.press/v119/cobbe20a.html,proceedings::https://proceedings.mlr.press/v119/cobbe20a.html,inproceedings,booktitle,https://proceedings.mlr.press/v119/cobbe20a.html,Cobbe,personal;personal;personal;personal,PMLR is the version of record and provides a stable proceedings URL but no DOI.
C0075,2e095226d10ebae33b023972db906550ff3fd657d268db20a0ad7e5050cffbd6,metadata-02,2026-06-30,verified,AlphaPilot: autonomous drone racing,Philipp Foehn; Dario Brescianini; Elia Kaufmann; Titus Cieslewski; Mathias Gehrig; Manasi Muglikar; Davide Scaramuzza,2022,Autonomous Robots,10.1007/s10514-021-10011-y,https://doi.org/10.1007/s10514-021-10011-y,journal article,publisher::https://link.springer.com/article/10.1007/s10514-021-10011-y,publisher::https://link.springer.com/article/10.1007/s10514-021-10011-y,publisher::https://link.springer.com/article/10.1007/s10514-021-10011-y,publisher::https://link.springer.com/article/10.1007/s10514-021-10011-y,doi::https://doi.org/10.1007/s10514-021-10011-y;publisher::https://link.springer.com/article/10.1007/s10514-021-10011-y,doi::https://doi.org/10.1007/s10514-021-10011-y;publisher::https://link.springer.com/article/10.1007/s10514-021-10011-y,publisher::https://link.springer.com/article/10.1007/s10514-021-10011-y,article,journal,https://doi.org/10.1007/s10514-021-10011-y,Foehn,personal;personal;personal;personal;personal;personal;personal,The canonical citation uses the January 2022 issue year; the version of record first appeared online in 2021.
C0081,f687a2888d074903e69fd750176a048479ac31581d9e73195ea6640b318ef12a,metadata-02,2026-06-30,verified,"VISTA 2.0: An Open, Data-driven Simulator for Multimodal Sensing and Policy Learning for Autonomous Vehicles",Alexander Amini; Tsun-Hsuan Wang; Igor Gilitschenski; Wilko Schwarting; Zhijian Liu; Song Han; Sertac Karaman; Daniela Rus,2022,2022 International Conference on Robotics and Automation (ICRA),10.1109/icra46639.2022.9812276,https://doi.org/10.1109/icra46639.2022.9812276,conference paper,publisher::https://ieeexplore.ieee.org/document/9812276/,publisher::https://ieeexplore.ieee.org/document/9812276/,publisher::https://ieeexplore.ieee.org/document/9812276/,publisher::https://ieeexplore.ieee.org/document/9812276/,doi::https://doi.org/10.1109/icra46639.2022.9812276;publisher::https://ieeexplore.ieee.org/document/9812276/,doi::https://doi.org/10.1109/icra46639.2022.9812276;publisher::https://ieeexplore.ieee.org/document/9812276/,publisher::https://ieeexplore.ieee.org/document/9812276/,inproceedings,booktitle,https://doi.org/10.1109/icra46639.2022.9812276,Amini,personal;personal;personal;personal;personal;personal;personal;personal,The IEEE ICRA 2022 version of record supersedes the provisional 2021 arXiv metadata.
C0084,c4c5fda0922d9ad70311c945b0fe254cb797896fd67722223d3c2afd29c8ba41,metadata-02,2026-06-30,verified,Advancing Autonomous Racing: A Comprehensive Survey of the Roboracer (F1TENTH) Platform,Israel Charles; Hossein Maghsoumi; Yaser Fallah,2025,"2025 6th International Conference on Artificial Intelligence, Robotics and Control (AIRC)",10.1109/airc64931.2025.11077481,https://doi.org/10.1109/airc64931.2025.11077481,conference paper; survey,publisher::https://ieeexplore.ieee.org/document/11077481/,publisher::https://ieeexplore.ieee.org/document/11077481/,publisher::https://ieeexplore.ieee.org/document/11077481/,publisher::https://ieeexplore.ieee.org/document/11077481/,doi::https://doi.org/10.1109/airc64931.2025.11077481;publisher::https://ieeexplore.ieee.org/document/11077481/,doi::https://doi.org/10.1109/airc64931.2025.11077481;publisher::https://ieeexplore.ieee.org/document/11077481/,publisher::https://ieeexplore.ieee.org/document/11077481/,inproceedings,booktitle,https://doi.org/10.1109/airc64931.2025.11077481,Charles,personal;personal;personal,The IEEE AIRC 2025 version supplies a version-of-record DOI absent from the provisional arXiv row.
C0086,8ca38d1e7581e84a24bf69383782698ba12465e2b29da8e874f45d0ddfac404c,metadata-02,2026-06-30,verified,TUM autonomous motorsport: An autonomous racing software for the Indy Autonomous Challenge,Johannes Betz; Tobias Betz; Felix Fent; Maximilian Geisslinger; Alexander Heilmeier; Leonhard Hermansdorfer; Thomas Herrmann; Sebastian Huch; Phillip Karle; Markus Lienkamp; Boris Lohmann; Felix Nobis; Levent Ögretmen; Matthias Rowold; Florian Sauerbeck; Tim Stahl; Rainer Trauth; Frederik Werner; Alexander Wischnewski,2023,Journal of Field Robotics,10.1002/rob.22153,https://doi.org/10.1002/rob.22153,journal article,publisher::https://onlinelibrary.wiley.com/doi/10.1002/rob.22153,publisher::https://onlinelibrary.wiley.com/doi/10.1002/rob.22153,publisher::https://onlinelibrary.wiley.com/doi/10.1002/rob.22153,publisher::https://onlinelibrary.wiley.com/doi/10.1002/rob.22153,doi::https://doi.org/10.1002/rob.22153;publisher::https://onlinelibrary.wiley.com/doi/10.1002/rob.22153,doi::https://doi.org/10.1002/rob.22153;publisher::https://onlinelibrary.wiley.com/doi/10.1002/rob.22153,publisher::https://onlinelibrary.wiley.com/doi/10.1002/rob.22153,article,journal,https://doi.org/10.1002/rob.22153,Betz,personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal,The 2023 Wiley journal article is the version of record for the earlier arXiv manuscript.
C0087,858a51bed87205830f3df75b361657220d2c17ad4f9d4108846e7c32d2822b8e,metadata-02,2026-06-30,verified,Indy Autonomous Challenge - Autonomous Race Cars at the Handling Limits,Alexander Wischnewski; Maximilian Geisslinger; Johannes Betz; Tobias Betz; Felix Fent; Alexander Heilmeier; Leonhard Hermansdorfer; Thomas Herrmann; Sebastian Huch; Phillip Karle; Felix Nobis; Levent Ögretmen; Matthias Rowold; Florian Sauerbeck; Tim Stahl; Rainer Trauth; Markus Lienkamp; Boris Lohmann,2022,12th International Munich Chassis Symposium 2021,10.1007/978-3-662-64550-5_10,https://doi.org/10.1007/978-3-662-64550-5_10,book chapter; conference paper,publisher::https://link.springer.com/chapter/10.1007/978-3-662-64550-5_10,publisher::https://link.springer.com/chapter/10.1007/978-3-662-64550-5_10,publisher::https://link.springer.com/chapter/10.1007/978-3-662-64550-5_10,publisher::https://link.springer.com/chapter/10.1007/978-3-662-64550-5_10,doi::https://doi.org/10.1007/978-3-662-64550-5_10;publisher::https://link.springer.com/chapter/10.1007/978-3-662-64550-5_10,doi::https://doi.org/10.1007/978-3-662-64550-5_10;publisher::https://link.springer.com/chapter/10.1007/978-3-662-64550-5_10,publisher::https://link.springer.com/chapter/10.1007/978-3-662-64550-5_10,inproceedings,booktitle,https://doi.org/10.1007/978-3-662-64550-5_10,Wischnewski,personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal;personal,Springer identifies this as a 2022 chapter in the 12th International Munich Chassis Symposium 2021 proceedings.
C0091,2a4824f107f402cf77c96570648666fcf84a765b380e8a1c45bf58a48ab17a2d,metadata-02,2026-06-30,verified,AI Racing Tech,AI Racing Tech,2020,Official team website,NR,https://www.airacingtech.com/about-us,competition system; official website,official_documentation::https://www.airacingtech.com/about-us,official_documentation::https://www.airacingtech.com/about-us,official_documentation::https://www.airacingtech.com/about-us,official_documentation::https://www.airacingtech.com/about-us,NR,official_documentation::https://www.airacingtech.com/about-us,official_documentation::https://www.airacingtech.com/about-us,misc,howpublished,https://www.airacingtech.com/about-us,AIRacingTech,corporate,Official program page dates the team origin to spring 2020; this competition system has no publication DOI.
C0102,77f7c8123bea2580655c6936ba0098aae1ea9d8a1f554db2a49e9c20820112c7,metadata-02,2026-06-30,verified,Testing Autonomous Robot Control Software Using Procedural Content Generation,James Arnold; Rob Alexander,2013,"Computer Safety, Reliability, and Security",10.1007/978-3-642-40793-2_4,https://doi.org/10.1007/978-3-642-40793-2_4,conference paper; book chapter,publisher::https://link.springer.com/chapter/10.1007/978-3-642-40793-2_4,publisher::https://link.springer.com/chapter/10.1007/978-3-642-40793-2_4,publisher::https://link.springer.com/chapter/10.1007/978-3-642-40793-2_4,publisher::https://link.springer.com/chapter/10.1007/978-3-642-40793-2_4,doi::https://doi.org/10.1007/978-3-642-40793-2_4;publisher::https://link.springer.com/chapter/10.1007/978-3-642-40793-2_4,doi::https://doi.org/10.1007/978-3-642-40793-2_4;publisher::https://link.springer.com/chapter/10.1007/978-3-642-40793-2_4,publisher::https://link.springer.com/chapter/10.1007/978-3-642-40793-2_4,inproceedings,booktitle,https://doi.org/10.1007/978-3-642-40793-2_4,Arnold,personal;personal,Springer lists the complete two-author chapter metadata in the SAFECOMP proceedings volume.
C0113,defc1dfb11873c77db5487cb6514861844b0377c8d0af5f5408257d19c5b795d,metadata-02,2026-06-30,verified,Evolving A Diverse Collection of Robot Path Planning Problems,D. A. Ashlock; T. W. Manikas; K. Ashenayi,2006,2006 IEEE International Conference on Evolutionary Computation,10.1109/cec.2006.1688530,https://doi.org/10.1109/cec.2006.1688530,conference paper,publisher::https://ieeexplore.ieee.org/document/1688530/,publisher::https://ieeexplore.ieee.org/document/1688530/,publisher::https://ieeexplore.ieee.org/document/1688530/,publisher::https://ieeexplore.ieee.org/document/1688530/,doi::https://doi.org/10.1109/cec.2006.1688530;publisher::https://ieeexplore.ieee.org/document/1688530/,doi::https://doi.org/10.1109/cec.2006.1688530;publisher::https://ieeexplore.ieee.org/document/1688530/,publisher::https://ieeexplore.ieee.org/document/1688530/,inproceedings,booktitle,https://doi.org/10.1109/cec.2006.1688530,Ashlock,personal;personal;personal,The IEEE record supplies all three ordered authors and the full conference name.
C0116,2639856d553de982deca0217ec9b11d1a47d715377558f5b04288611e7df3d12,metadata-02,2026-06-30,verified,Controllable Procedural Generation of Race Track Surroundings for Iterative Level Design,Petr Šimůnek; David Šosvald; Martin Kahoun; Vojtěch Černý,2025,2025 IEEE Conference on Games (CoG),10.1109/cog64752.2025.11114175,https://doi.org/10.1109/cog64752.2025.11114175,conference paper,publisher::https://ieeexplore.ieee.org/document/11114175/,publisher::https://ieeexplore.ieee.org/document/11114175/,publisher::https://ieeexplore.ieee.org/document/11114175/,publisher::https://ieeexplore.ieee.org/document/11114175/,doi::https://doi.org/10.1109/cog64752.2025.11114175;publisher::https://ieeexplore.ieee.org/document/11114175/,doi::https://doi.org/10.1109/cog64752.2025.11114175;publisher::https://ieeexplore.ieee.org/document/11114175/,publisher::https://ieeexplore.ieee.org/document/11114175/,inproceedings,booktitle,https://doi.org/10.1109/cog64752.2025.11114175,Šimůnek,personal;personal;personal;personal,IEEE supplies the complete accented author names; metadata verification does not alter the existing exclusion decision.
C0130,32a9f881c1a8a0d702249a15f9dffc175a18aa278c8532345fb883a044bd8665,metadata-02,2026-06-30,verified,MAVRL: Learn to Fly in Cluttered Environments With Varying Speed,Hang Yu; Christophe De Wagter; Guido C. H. E. de Croon,2025,IEEE Robotics and Automation Letters,10.1109/lra.2024.3522778,https://doi.org/10.1109/lra.2024.3522778,journal article,publisher::https://ieeexplore.ieee.org/document/10816139/,publisher::https://ieeexplore.ieee.org/document/10816139/,publisher::https://ieeexplore.ieee.org/document/10816139/,publisher::https://ieeexplore.ieee.org/document/10816139/,doi::https://doi.org/10.1109/lra.2024.3522778;publisher::https://ieeexplore.ieee.org/document/10816139/,doi::https://doi.org/10.1109/lra.2024.3522778;publisher::https://ieeexplore.ieee.org/document/10816139/,publisher::https://ieeexplore.ieee.org/document/10816139/,article,journal,https://doi.org/10.1109/lra.2024.3522778,Yu,personal;personal;personal,The IEEE 2025 journal record is the version of record for the earlier arXiv manuscript.
C0134,1ad2efe373c7957f3d443f73fd209e5d001a806ee71fb74200bc6294c3e8ea84,metadata-02,2026-06-30,verified,RoadSign at the SBFT 2023 Tool Competition Cyber-Physical Systems Track,Jon Ayerdi; Aitor Arrieta; Miren Illarramendi,2023,2023 IEEE/ACM International Workshop on Search-Based and Fuzz Testing (SBFT),10.1109/sbft59156.2023.00006,https://doi.org/10.1109/sbft59156.2023.00006,conference paper; tool paper,publisher::https://ieeexplore.ieee.org/document/10190387/,publisher::https://ieeexplore.ieee.org/document/10190387/,publisher::https://ieeexplore.ieee.org/document/10190387/,publisher::https://ieeexplore.ieee.org/document/10190387/,doi::https://doi.org/10.1109/sbft59156.2023.00006;publisher::https://ieeexplore.ieee.org/document/10190387/,doi::https://doi.org/10.1109/sbft59156.2023.00006;publisher::https://ieeexplore.ieee.org/document/10190387/,publisher::https://ieeexplore.ieee.org/document/10190387/,inproceedings,booktitle,https://doi.org/10.1109/sbft59156.2023.00006,Ayerdi,personal;personal;personal,The IEEE workshop record provides complete tool-paper metadata and a canonical DOI.
C0139,d5be91dbb4fadfee575fd3d4a8655a921bca585a84663a83d0d3f72823c15e84,metadata-02,2026-06-30,verified,Learning high-speed flight in the wild,Antonio Loquercio; Elia Kaufmann; René Ranftl; Matthias Müller; Vladlen Koltun; Davide Scaramuzza,2021,Science Robotics,10.1126/scirobotics.abg5810,https://doi.org/10.1126/scirobotics.abg5810,journal article,publisher::https://www.science.org/doi/10.1126/scirobotics.abg5810,publisher::https://www.science.org/doi/10.1126/scirobotics.abg5810,publisher::https://www.science.org/doi/10.1126/scirobotics.abg5810,publisher::https://www.science.org/doi/10.1126/scirobotics.abg5810,doi::https://doi.org/10.1126/scirobotics.abg5810;publisher::https://www.science.org/doi/10.1126/scirobotics.abg5810,doi::https://doi.org/10.1126/scirobotics.abg5810;publisher::https://www.science.org/doi/10.1126/scirobotics.abg5810,publisher::https://www.science.org/doi/10.1126/scirobotics.abg5810,article,journal,https://doi.org/10.1126/scirobotics.abg5810,Loquercio,personal;personal;personal;personal;personal;personal,The Science Robotics publisher record supplies the accented full author list and version-of-record DOI.
