candidate_id,input_sha256,agent_id,verified_on,metadata_status,title,authors,year,venue,doi,url,source_type,title_evidence,authors_evidence,year_evidence,venue_evidence,doi_evidence,url_evidence,source_type_evidence,bib_entry_type,bib_venue_field,bib_url,key_author,author_kinds,notes
C0098,535ecd2f647f78b0424bf74009023e32de6ab7e2911f2eabed416cf83f07aab3,metadata-01,2026-06-30,verified,OpenStreetMap,OpenStreetMap contributors,NR,OpenStreetMap project,NR,https://www.openstreetmap.org/,geospatial dataset and platform,official_documentation::https://www.openstreetmap.org/about,official_documentation::https://www.openstreetmap.org/about,NR,official_documentation::https://www.openstreetmap.org/about,NR,official_documentation::https://www.openstreetmap.org/about,official_documentation::https://www.openstreetmap.org/about,misc,howpublished,https://www.openstreetmap.org/,OpenStreetMap,corporate,The official community project has no single canonical publication year or DOI; attribution is to OpenStreetMap contributors.
C0103,b053b6aeb06ac7d125dc936b3a4987f3b15bf4f2195bf5c08b83ac5bf04c0791,metadata-01,2026-06-30,verified,Machine learning-based test selection for simulation-based testing of self-driving cars software,Christian Birchler;Sajad Khatiri;Bill Bosshard;Alessio Gambi;Sebastiano Panichella,2023,Empirical Software Engineering,10.1007/s10664-023-10286-y,https://doi.org/10.1007/s10664-023-10286-y,journal article,publisher::https://link.springer.com/article/10.1007/s10664-023-10286-y,publisher::https://link.springer.com/article/10.1007/s10664-023-10286-y,publisher::https://link.springer.com/article/10.1007/s10664-023-10286-y,publisher::https://link.springer.com/article/10.1007/s10664-023-10286-y,doi::https://doi.org/10.1007/s10664-023-10286-y;publisher::https://link.springer.com/article/10.1007/s10664-023-10286-y,doi::https://doi.org/10.1007/s10664-023-10286-y;publisher::https://link.springer.com/article/10.1007/s10664-023-10286-y,publisher::https://link.springer.com/article/10.1007/s10664-023-10286-y,article,journal,https://doi.org/10.1007/s10664-023-10286-y,Birchler,personal;personal;personal;personal;personal,Springer journal version of record verified.
C0131,fbe40e5a24be09a9ad6f5fb162692ec28e58eee11cdd81a395c47da179b05c71,metadata-01,2026-06-30,verified,Aerial Gym Simulator: A Framework for Highly Parallelized Simulation of Aerial Robots,Mihir Kulkarni;Welf Rehberg;Kostas Alexis,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3548507,https://doi.org/10.1109/lra.2025.3548507,journal article,publisher::https://ieeexplore.ieee.org/document/10910148/,publisher::https://ieeexplore.ieee.org/document/10910148/,publisher::https://ieeexplore.ieee.org/document/10910148/,publisher::https://ieeexplore.ieee.org/document/10910148/,doi::https://doi.org/10.1109/lra.2025.3548507;publisher::https://ieeexplore.ieee.org/document/10910148/,doi::https://doi.org/10.1109/lra.2025.3548507;publisher::https://ieeexplore.ieee.org/document/10910148/,publisher::https://ieeexplore.ieee.org/document/10910148/,article,journal,https://doi.org/10.1109/lra.2025.3548507,Kulkarni,personal;personal;personal,The RA-L paper is the citable identity; the official repository and arXiv preprint remain supplementary URLs rather than the canonical record.
C0138,bca364492bd2433336ef5a5bf4bbe6b781bffaa7dd2635905a95b9caada6bb5b,metadata-01,2026-06-30,verified,Autonomous Port Navigation With Ranging Sensors Using Model-Based Reinforcement Learning,Siemen Herremans;Ali Anwar;Arne Troch;Ian Ravijts;Maarten Vangeneugden;Siegfried Mercelis;Peter Hellinckx,2023,"ASME 2023 42nd International Conference on Ocean, Offshore and Arctic Engineering",10.1115/omae2023-104455,https://doi.org/10.1115/omae2023-104455,conference paper,publisher::https://asmedigitalcollection.asme.org/OMAE/proceedings/OMAE2023/86878/V005T06A072/1167237,publisher::https://asmedigitalcollection.asme.org/OMAE/proceedings/OMAE2023/86878/V005T06A072/1167237,publisher::https://asmedigitalcollection.asme.org/OMAE/proceedings/OMAE2023/86878/V005T06A072/1167237,publisher::https://asmedigitalcollection.asme.org/OMAE/proceedings/OMAE2023/86878/V005T06A072/1167237,doi::https://doi.org/10.1115/omae2023-104455;publisher::https://asmedigitalcollection.asme.org/OMAE/proceedings/OMAE2023/86878/V005T06A072/1167237,doi::https://doi.org/10.1115/omae2023-104455;publisher::https://asmedigitalcollection.asme.org/OMAE/proceedings/OMAE2023/86878/V005T06A072/1167237,publisher::https://asmedigitalcollection.asme.org/OMAE/proceedings/OMAE2023/86878/V005T06A072/1167237,inproceedings,booktitle,https://doi.org/10.1115/omae2023-104455,Herremans,personal;personal;personal;personal;personal;personal;personal,ASME proceedings version of record verified; the paper appears in Volume 5: Ocean Engineering.
C0145,a30683bfe58de66be43fbaac5e0ba1e33296231ab155910274da92e72e0660c1,metadata-01,2026-06-30,verified,Reinforcement Learning Informed Evolutionary Search for Autonomous Systems Testing,Dmytro Humeniuk;Foutse Khomh;Giuliano Antoniol,2024,ACM Transactions on Software Engineering and Methodology,10.1145/3680468,https://doi.org/10.1145/3680468,journal article,publisher::https://dl.acm.org/doi/10.1145/3680468,publisher::https://dl.acm.org/doi/10.1145/3680468,publisher::https://dl.acm.org/doi/10.1145/3680468,publisher::https://dl.acm.org/doi/10.1145/3680468,doi::https://doi.org/10.1145/3680468;publisher::https://dl.acm.org/doi/10.1145/3680468,doi::https://doi.org/10.1145/3680468;publisher::https://dl.acm.org/doi/10.1145/3680468,publisher::https://dl.acm.org/doi/10.1145/3680468,article,journal,https://doi.org/10.1145/3680468,Humeniuk,personal;personal;personal,ACM journal version of record verified; volume and issue are not embedded in the venue field.
C0147,6512f67e31b985cb0f16e40c632962a233e09e15aa4e81ee3c99b68d8354d11b,metadata-01,2026-06-30,verified,Toward Maritime Robotic Simulation in Gazebo,Brian Bingham;Carlos Agüero;Michael McCarrin;Joseph Klamo;Joshua Malia;Kevin Allen;Tyler Lum;Marshall Rawson;Rumman Waqar,2019,OCEANS 2019 MTS/IEEE SEATTLE,10.23919/oceans40490.2019.8962724,https://doi.org/10.23919/oceans40490.2019.8962724,conference paper,publisher::https://ieeexplore.ieee.org/document/8962724/,publisher::https://ieeexplore.ieee.org/document/8962724/,publisher::https://ieeexplore.ieee.org/document/8962724/,publisher::https://ieeexplore.ieee.org/document/8962724/,doi::https://doi.org/10.23919/oceans40490.2019.8962724;publisher::https://ieeexplore.ieee.org/document/8962724/,doi::https://doi.org/10.23919/oceans40490.2019.8962724;publisher::https://ieeexplore.ieee.org/document/8962724/,publisher::https://ieeexplore.ieee.org/document/8962724/,inproceedings,booktitle,https://doi.org/10.23919/oceans40490.2019.8962724,Bingham,personal;personal;personal;personal;personal;personal;personal;personal;personal,The frozen row merged paper and VRX repository descriptions; the DOI-bearing OCEANS paper is the canonical candidate identity.
C0171,54d7a884ffe34dc1daf1015df7ac4028d967374a166631db1032050e0dd9b6c6,metadata-01,2026-06-30,verified,ASAM OpenDRIVE BS 1.9.0 Specification,ASAM e.V.,2026,ASAM,NR,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.9.0/specification/index.html,standard,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.9.0/specification/index.html,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.9.0/specification/index.html,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.9.0/specification/index.html,official_standard::https://www.asam.net/standards/detail/opendrive/,NR,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.9.0/specification/index.html,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.9.0/specification/index.html,misc,howpublished,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.9.0/specification/index.html,ASAM,corporate,The stable versioned specification is dated 8 May 2026; ASAM lists release on 19 May 2026 and supplies no DOI.
C0173,cd06c95b17f69e3aa1a72f2070660d90bb6406626b55a4114a50cba3e484910b,metadata-01,2026-06-30,verified,BayesRace: Learning to race autonomously using prior experience,Achin Jain;Matthew O'Kelly;Pratik Chaudhari;Manfred Morari,2021,Proceedings of the 2020 Conference on Robot Learning,NR,https://proceedings.mlr.press/v155/jain21b.html,conference paper,proceedings::https://proceedings.mlr.press/v155/jain21b.html,proceedings::https://proceedings.mlr.press/v155/jain21b.html,proceedings::https://proceedings.mlr.press/v155/jain21b.html,proceedings::https://proceedings.mlr.press/v155/jain21b.html,NR,proceedings::https://proceedings.mlr.press/v155/jain21b.html,proceedings::https://proceedings.mlr.press/v155/jain21b.html,inproceedings,booktitle,https://proceedings.mlr.press/v155/jain21b.html,Jain,personal;personal;personal;personal,PMLR volume 155 identifies the venue as the 2020 Conference on Robot Learning and supplies no DOI.
C0178,8a415ace4f6a01ba47c2d1222136be3ca90791fe9d0f875bd9ac4c5773eb4944,metadata-01,2026-06-30,verified,EUFS maps,Edinburgh University Formula Student,2023,Official GitLab repository,NR,https://gitlab.com/eufs/public/eufs_maps,track dataset repository,official_repository::https://gitlab.com/eufs/public/eufs_maps,official_repository::https://gitlab.com/eufs/public/eufs_maps,official_repository::https://gitlab.com/eufs/public/eufs_maps,official_repository::https://gitlab.com/eufs/public/eufs_maps,NR,official_repository::https://gitlab.com/eufs/public/eufs_maps,official_repository::https://gitlab.com/eufs/public/eufs_maps/-/blob/master/README.md,misc,howpublished,https://gitlab.com/eufs/public/eufs_maps,EUFS,corporate,The canonical GitLab project was created in 2023 and contains Formula Student competition and test tracks; it has no DOI.
C0185,c939c8389c9a7ec833835efa95e543a695e170d8ee296ce6056ba2e21918e153,metadata-01,2026-06-30,verified,FSSIM,Juraj Kabzan,2019,Official GitHub repository,NR,https://github.com/AMZ-Racing/fssim,simulator software,official_repository::https://github.com/AMZ-Racing/fssim,official_repository::https://github.com/AMZ-Racing/fssim/blob/master/README.md,official_repository::https://github.com/AMZ-Racing/fssim,official_repository::https://github.com/AMZ-Racing/fssim,NR,official_repository::https://github.com/AMZ-Racing/fssim,official_repository::https://github.com/AMZ-Racing/fssim/blob/master/README.md,misc,howpublished,https://github.com/AMZ-Racing/fssim,Kabzan,personal,The repository was created in 2019 and its README names Juraj Kabzan as developer; it supplies no software DOI or release citation.
C0188,183c9e28c9f13681686f92881d87c82edc6f2ca057441bb6cfcce3e5a82ff7bf,metadata-01,2026-06-30,verified,isaaclab.terrains.terrain_generator,The Isaac Lab Project Developers,2026,Isaac Lab Documentation,NR,https://isaac-sim.github.io/IsaacLab/main/_modules/isaaclab/terrains/terrain_generator.html,official documentation and software,official_documentation::https://isaac-sim.github.io/IsaacLab/main/_modules/isaaclab/terrains/terrain_generator.html,official_documentation::https://isaac-sim.github.io/IsaacLab/main/_modules/isaaclab/terrains/terrain_generator.html,official_documentation::https://isaac-sim.github.io/IsaacLab/main/_modules/isaaclab/terrains/terrain_generator.html,official_documentation::https://isaac-sim.github.io/IsaacLab/main/_modules/isaaclab/terrains/terrain_generator.html,NR,official_documentation::https://isaac-sim.github.io/IsaacLab/main/_modules/isaaclab/terrains/terrain_generator.html,official_documentation::https://isaac-sim.github.io/IsaacLab/main/_modules/isaaclab/terrains/terrain_generator.html,misc,howpublished,https://isaac-sim.github.io/IsaacLab/main/_modules/isaaclab/terrains/terrain_generator.html,IsaacLab,corporate,Official living module documentation was last updated 29 June 2026; it supplies no DOI.
C0200,4f1aa43dc151a57f699e8153ed42a915fdf54c7b723a31a4b3ea6238d4615b53,metadata-01,2026-06-30,verified,RobotX 2026 | Team Handbook,"RoboNation, Inc.; U.S. Office of Naval Research",2026,Maritime RobotX Challenge,NR,https://robonation.org/app/uploads/sites/2/2026/06/RobotX-2026_Team-Handbook-20260625.pdf,competition specification,official_organizer::https://robonation.org/app/uploads/sites/2/2026/06/RobotX-2026_Team-Handbook-20260625.pdf,official_organizer::https://robonation.org/app/uploads/sites/2/2026/06/RobotX-2026_Team-Handbook-20260625.pdf,official_organizer::https://robonation.org/app/uploads/sites/2/2026/06/RobotX-2026_Team-Handbook-20260625.pdf,official_organizer::https://robonation.org/app/uploads/sites/2/2026/06/RobotX-2026_Team-Handbook-20260625.pdf,NR,official_organizer::https://robonation.org/app/uploads/sites/2/2026/06/RobotX-2026_Team-Handbook-20260625.pdf,official_organizer::https://robonation.org/app/uploads/sites/2/2026/06/RobotX-2026_Team-Handbook-20260625.pdf,misc,howpublished,https://robonation.org/app/uploads/sites/2/2026/06/RobotX-2026_Team-Handbook-20260625.pdf,RoboNation,corporate; corporate,The official handbook is dated 25 June 2026 and identifies RoboNation Inc. and the U.S. Office of Naval Research as the RobotX organizers; it supplies no DOI.
C0203,4022ea17cfec94f017170392e157a450ea6882fde329cb7714486021385d420b,metadata-01,2026-06-30,verified,SDF worlds,Open Robotics,NR,Gazebo Harmonic Documentation,NR,https://gazebosim.org/docs/harmonic/sdf_worlds/,official documentation,official_documentation::https://gazebosim.org/docs/harmonic/sdf_worlds/,official_documentation::https://gazebosim.org/docs/harmonic/sdf_worlds/,NR,official_documentation::https://gazebosim.org/docs/harmonic/sdf_worlds/,NR,official_documentation::https://gazebosim.org/docs/harmonic/sdf_worlds/,official_documentation::https://gazebosim.org/docs/harmonic/sdf_worlds/,misc,howpublished,https://gazebosim.org/docs/harmonic/sdf_worlds/,OpenRobotics,corporate,"The versioned Gazebo Harmonic tutorial has an Open Robotics corporate footer but no page byline, publication year, or DOI."
C0205,9800f1a8f265f5ac4e65c0f06b213fc08ee998adee07a158ef15bd62282c8c71,metadata-01,2026-06-30,verified,SLEDGE: Synthesizing Driving Environments with Generative Models and Rule-Based Traffic,Kashyap Chitta;Daniel Dauner;Andreas Geiger,2025,Computer Vision - ECCV 2024,10.1007/978-3-031-73235-5_4,https://doi.org/10.1007/978-3-031-73235-5_4,conference paper,publisher::https://link.springer.com/chapter/10.1007/978-3-031-73235-5_4,publisher::https://link.springer.com/chapter/10.1007/978-3-031-73235-5_4,publisher::https://link.springer.com/chapter/10.1007/978-3-031-73235-5_4,publisher::https://link.springer.com/chapter/10.1007/978-3-031-73235-5_4,doi::https://doi.org/10.1007/978-3-031-73235-5_4;publisher::https://link.springer.com/chapter/10.1007/978-3-031-73235-5_4,doi::https://doi.org/10.1007/978-3-031-73235-5_4;publisher::https://link.springer.com/chapter/10.1007/978-3-031-73235-5_4;proceedings::https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00490.pdf,publisher::https://link.springer.com/chapter/10.1007/978-3-031-73235-5_4,inproceedings,booktitle,https://doi.org/10.1007/978-3-031-73235-5_4,Chitta,personal;personal;personal,Springer cites the LNCS chapter as 2025 while recording first online on 30 September 2024 for ECCV 2024; the version-of-record citation year is used.
