candidate_id,input_sha256,agent_id,verified_on,metadata_status,title,authors,year,venue,doi,url,source_type,title_evidence,authors_evidence,year_evidence,venue_evidence,doi_evidence,url_evidence,source_type_evidence,bib_entry_type,bib_venue_field,bib_url,key_author,author_kinds,notes
C0052,c5b7530de3d090d5486d2c7218b3a529ba981570a2d9ded79fad58036d7e7f9a,metadata-05,2026-06-30,verified,Procedural modeling of cities,Yoav I. H. Parish; Pascal Müller,2001,Proceedings of the 28th annual conference on Computer graphics and interactive techniques,10.1145/383259.383292,https://doi.org/10.1145/383259.383292,conference paper,publisher::https://dl.acm.org/doi/10.1145/383259.383292,publisher::https://dl.acm.org/doi/10.1145/383259.383292,publisher::https://dl.acm.org/doi/10.1145/383259.383292,publisher::https://dl.acm.org/doi/10.1145/383259.383292,publisher::https://dl.acm.org/doi/10.1145/383259.383292;doi::https://doi.org/10.1145/383259.383292,doi::https://doi.org/10.1145/383259.383292,publisher::https://dl.acm.org/doi/10.1145/383259.383292,inproceedings,booktitle,https://doi.org/10.1145/383259.383292,Parish,personal;personal,NR
C0059,be37c957a055aaca3ef47ebaf5d2d5d60f1225c3a11df9b60c4535fe48794703,metadata-05,2026-06-30,verified,Tangent-point energies and ropelength as Gamma-limits of discrete tangent-point energies on biarc curves,Anna Lagemann; Heiko von der Mosel,2023,Advances in Continuous and Discrete Models,10.1186/s13662-022-03750-4,https://arxiv.org/abs/2203.16383,journal article,publisher::https://advancesindifferenceequations.springeropen.com/articles/10.1186/s13662-022-03750-4,publisher::https://advancesindifferenceequations.springeropen.com/articles/10.1186/s13662-022-03750-4,publisher::https://advancesindifferenceequations.springeropen.com/articles/10.1186/s13662-022-03750-4,publisher::https://advancesindifferenceequations.springeropen.com/articles/10.1186/s13662-022-03750-4,publisher::https://advancesindifferenceequations.springeropen.com/articles/10.1186/s13662-022-03750-4;doi::https://doi.org/10.1186/s13662-022-03750-4,preprint_repository::https://arxiv.org/abs/2203.16383,publisher::https://advancesindifferenceequations.springeropen.com/articles/10.1186/s13662-022-03750-4,article,journal,https://arxiv.org/abs/2203.16383,Lagemann,personal;personal,The version of record was published in 2023; the accessible arXiv preprint is retained as the bibliography URL.
C0063,3c6fe2626e9655649f08b5f699582917c2e6a31bce78c81a9e1c62b4041d648d,metadata-05,2026-06-30,verified,TrackGen,Antoine Richard,2026,GitHub repository,NR,https://github.com/AntoineRichard/TrackGen,software repository,official_repository::https://github.com/AntoineRichard/TrackGen,official_repository::https://github.com/AntoineRichard/TrackGen;official_repository::https://github.com/AntoineRichard,official_repository::https://github.com/AntoineRichard/TrackGen,official_repository::https://github.com/AntoineRichard/TrackGen,NR,official_repository::https://github.com/AntoineRichard/TrackGen,official_repository::https://github.com/AntoineRichard/TrackGen,misc,howpublished,https://github.com/AntoineRichard/TrackGen,Richard,personal,The official repository was created in 2026 and has no tagged release DOI or CITATION.cff.
C0066,7c13e7d5ce4174ef1615e4ccf7bbfde492592e9115b16cb378b1cb2f04add8ea,metadata-05,2026-06-30,verified,"First return, then explore",Adrien Ecoffet; Joost Huizinga; Joel Lehman; Kenneth O. Stanley; Jeff Clune,2021,Nature,10.1038/s41586-020-03157-9,https://www.nature.com/articles/s41586-020-03157-9,journal article,publisher::https://www.nature.com/articles/s41586-020-03157-9,publisher::https://www.nature.com/articles/s41586-020-03157-9,publisher::https://www.nature.com/articles/s41586-020-03157-9,publisher::https://www.nature.com/articles/s41586-020-03157-9,publisher::https://www.nature.com/articles/s41586-020-03157-9;doi::https://doi.org/10.1038/s41586-020-03157-9,publisher::https://www.nature.com/articles/s41586-020-03157-9,publisher::https://www.nature.com/articles/s41586-020-03157-9,article,journal,https://www.nature.com/articles/s41586-020-03157-9,Ecoffet,personal;personal;personal;personal;personal,The Nature version of record introduces the Go-Explore family; its canonical paper title replaces the provisional method name.
C0069,9e1d7c2244de1924a5e9d4ef6bd78ce8db6b8179506227a8ea795838160bbd5b,metadata-05,2026-06-30,verified,Experience-Driven Procedural Content Generation,Georgios N. Yannakakis; Julian Togelius,2011,IEEE Transactions on Affective Computing,10.1109/T-AFFC.2011.6,https://doi.org/10.1109/T-AFFC.2011.6,journal article,publisher::https://ieeexplore.ieee.org/document/5740836/,publisher::https://ieeexplore.ieee.org/document/5740836/,publisher::https://ieeexplore.ieee.org/document/5740836/,publisher::https://ieeexplore.ieee.org/document/5740836/,publisher::https://ieeexplore.ieee.org/document/5740836/;doi::https://doi.org/10.1109/T-AFFC.2011.6,doi::https://doi.org/10.1109/T-AFFC.2011.6,publisher::https://ieeexplore.ieee.org/document/5740836/,article,journal,https://doi.org/10.1109/T-AFFC.2011.6,Yannakakis,personal;personal,NR
C0082,e34ac579d317521ba7383a1410dda19954765296d4c3ee34731a4d06a70c26b7,metadata-05,2026-06-30,verified,MIT RACECAR,Massachusetts Institute of Technology,2017,MIT RACECAR project website,NR,https://mit-racecar.github.io/,robotics platform,official_documentation::https://mit-racecar.github.io/,official_documentation::https://mit-racecar.github.io/,official_documentation::https://mit-racecar.github.io/,official_documentation::https://mit-racecar.github.io/,NR,official_documentation::https://mit-racecar.github.io/,official_documentation::https://mit-racecar.github.io/,misc,howpublished,https://mit-racecar.github.io/,MIT,corporate,The official project site attributes the platform to MIT and carries a 2017 copyright; the platform has no DOI.
C0083,720d3b295fa4634a9637b6849ba2889d67b2564b14e73b56fdcc2e98ce498746,metadata-05,2026-06-30,verified,"Unifying F1TENTH Autonomous Racing: Survey, Methods and Benchmarks",Benjamin David Evans; Raphael Trumpp; Marco Caccamo; Felix Jahncke; Johannes Betz; Hendrik Willem Jordaan; Herman Arnold Engelbrecht,2024,arXiv,10.48550/arXiv.2402.18558,https://arxiv.org/abs/2402.18558,survey preprint,preprint_repository::https://arxiv.org/abs/2402.18558,preprint_repository::https://arxiv.org/abs/2402.18558,preprint_repository::https://arxiv.org/abs/2402.18558,preprint_repository::https://arxiv.org/abs/2402.18558,preprint_repository::https://arxiv.org/abs/2402.18558,preprint_repository::https://arxiv.org/abs/2402.18558,preprint_repository::https://arxiv.org/abs/2402.18558,misc,howpublished,https://arxiv.org/abs/2402.18558,Evans,personal;personal;personal;personal;personal;personal;personal,Preprint-only survey; the official repository record has no journal reference.
C0093,dac1bb14b09a9b930808bbfd7c52ae02166bd8624722fa1a34c6c75f0cc5688b,metadata-05,2026-06-30,verified,Towards Safety Assured End-to-End Vision-Based Control for Autonomous Racing,Dvij Kalaria; Qin Lin; John M. Dolan,2023,arXiv,10.48550/arXiv.2303.02267,https://arxiv.org/abs/2303.02267,preprint,preprint_repository::https://arxiv.org/abs/2303.02267,preprint_repository::https://arxiv.org/abs/2303.02267,preprint_repository::https://arxiv.org/abs/2303.02267,preprint_repository::https://arxiv.org/abs/2303.02267,preprint_repository::https://arxiv.org/abs/2303.02267,preprint_repository::https://arxiv.org/abs/2303.02267,preprint_repository::https://arxiv.org/abs/2303.02267,misc,howpublished,https://arxiv.org/abs/2303.02267,Kalaria,personal;personal;personal,Preprint-only record; the official repository record has no journal reference.
C0109,ef76db9dd693de97fff9382fd71d06393bc4e909d2a1ea4c5b93c895f0e892c3,metadata-05,2026-06-30,verified,Frenetic-lib: An extensible framework for search-based generation of road structures for ADS testing,Stefan Klikovits; Ezequiel Castellano; Ahmet Cetinkaya; Paolo Arcaini,2023,Science of Computer Programming,10.1016/j.scico.2023.102996,https://doi.org/10.1016/j.scico.2023.102996,journal article,publisher::https://www.sciencedirect.com/science/article/pii/S0167642323000783,publisher::https://www.sciencedirect.com/science/article/pii/S0167642323000783,publisher::https://www.sciencedirect.com/science/article/pii/S0167642323000783,publisher::https://www.sciencedirect.com/science/article/pii/S0167642323000783,publisher::https://www.sciencedirect.com/science/article/pii/S0167642323000783;doi::https://doi.org/10.1016/j.scico.2023.102996,doi::https://doi.org/10.1016/j.scico.2023.102996,publisher::https://www.sciencedirect.com/science/article/pii/S0167642323000783,article,journal,https://doi.org/10.1016/j.scico.2023.102996,Klikovits,personal;personal;personal;personal,NR
C0120,87c62aa38a74894681a8bafac4a9c10574275aeafe035e3b9a6399bc5c9579e4,metadata-05,2026-06-30,verified,AvoidBench: A high-fidelity vision-based obstacle avoidance benchmarking suite for multi-rotors,Hang Yu; Guido C. H. E. de Croon; Christophe De Wagter,2023,2023 IEEE International Conference on Robotics and Automation (ICRA),10.1109/ICRA48891.2023.10161097,https://arxiv.org/abs/2301.07430,conference paper,publisher::https://ieeexplore.ieee.org/document/10161097/,publisher::https://ieeexplore.ieee.org/document/10161097/,publisher::https://ieeexplore.ieee.org/document/10161097/,publisher::https://ieeexplore.ieee.org/document/10161097/,publisher::https://ieeexplore.ieee.org/document/10161097/;doi::https://doi.org/10.1109/ICRA48891.2023.10161097,preprint_repository::https://arxiv.org/abs/2301.07430,publisher::https://ieeexplore.ieee.org/document/10161097/,inproceedings,booktitle,https://arxiv.org/abs/2301.07430,Yu,personal;personal;personal,The IEEE version-of-record DOI is paired with the accessible official arXiv preprint URL.
C0123,026442c192f0a5b4cc8a5c402fcf89cbcd019f6c905147ad3d0ce9e5484dd938,metadata-05,2026-06-30,verified,Quality Metrics and Oracles for Autonomous Vehicles Testing,Gunel Jahangirova; Andrea Stocco; Paolo Tonella,2021,"2021 14th IEEE Conference on Software Testing, Verification and Validation (ICST)",10.1109/ICST49551.2021.00030,https://doi.org/10.1109/ICST49551.2021.00030,conference paper,publisher::https://ieeexplore.ieee.org/document/9438556/,publisher::https://ieeexplore.ieee.org/document/9438556/,publisher::https://ieeexplore.ieee.org/document/9438556/,publisher::https://ieeexplore.ieee.org/document/9438556/,publisher::https://ieeexplore.ieee.org/document/9438556/;doi::https://doi.org/10.1109/ICST49551.2021.00030,doi::https://doi.org/10.1109/ICST49551.2021.00030,publisher::https://ieeexplore.ieee.org/document/9438556/,inproceedings,booktitle,https://doi.org/10.1109/ICST49551.2021.00030,Jahangirova,personal;personal;personal,NR
C0126,f6a5b75b95d2d54d2f19f129bc6bef9b9c3f8e6a8f6427a310bc5ef87f29821e,metadata-05,2026-06-30,verified,Lanelet2: A high-definition map framework for the future of automated driving,Fabian Poggenhans; Jan-Hendrik Pauls; Johannes Janosovits; Stefan Orf; Maximilian Naumann; Florian Kuhnt; Matthias Mayr,2018,2018 21st International Conference on Intelligent Transportation Systems (ITSC),10.1109/ITSC.2018.8569929,https://doi.org/10.1109/ITSC.2018.8569929,conference paper,publisher::https://ieeexplore.ieee.org/document/8569929/,publisher::https://ieeexplore.ieee.org/document/8569929/,publisher::https://ieeexplore.ieee.org/document/8569929/,publisher::https://ieeexplore.ieee.org/document/8569929/,publisher::https://ieeexplore.ieee.org/document/8569929/;doi::https://doi.org/10.1109/ITSC.2018.8569929,doi::https://doi.org/10.1109/ITSC.2018.8569929,publisher::https://ieeexplore.ieee.org/document/8569929/,inproceedings,booktitle,https://doi.org/10.1109/ITSC.2018.8569929,Poggenhans,personal;personal;personal;personal;personal;personal;personal,NR
C0137,7c387cacc3b9744e91288b443bc214ae2b16f651735402bcc2a8262bacecd07f,metadata-05,2026-06-30,verified,Preliminary Evaluation of Path-aware Crossover Operators for Search-Based Test Data Generation for Autonomous Driving,Seunghee Han; Jaeuk Kim; Geon Kim; Jaemin Cho; Jiin Kim; Shin Yoo,2021,2021 IEEE/ACM 14th International Workshop on Search-Based Software Testing (SBST),10.1109/SBST52555.2021.00020,https://doi.org/10.1109/SBST52555.2021.00020,workshop paper,publisher::https://ieeexplore.ieee.org/document/9476236/,publisher::https://ieeexplore.ieee.org/document/9476236/,publisher::https://ieeexplore.ieee.org/document/9476236/,publisher::https://ieeexplore.ieee.org/document/9476236/,publisher::https://ieeexplore.ieee.org/document/9476236/;doi::https://doi.org/10.1109/SBST52555.2021.00020,doi::https://doi.org/10.1109/SBST52555.2021.00020,publisher::https://ieeexplore.ieee.org/document/9476236/,inproceedings,booktitle,https://doi.org/10.1109/SBST52555.2021.00020,Han,personal;personal;personal;personal;personal;personal,NR
C0140,dfc8f4724c7e687155c06abe276ed5d4b1424cecbbdc38567d2ea6b2068bc75b,metadata-05,2026-06-30,verified,Extreme Parkour with Legged Robots,Xuxin Cheng; Kexin Shi; Ananye Agarwal; Deepak Pathak,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),10.1109/ICRA57147.2024.10610200,https://arxiv.org/abs/2309.14341,conference paper,publisher::https://ieeexplore.ieee.org/document/10610200/,publisher::https://ieeexplore.ieee.org/document/10610200/,publisher::https://ieeexplore.ieee.org/document/10610200/,publisher::https://ieeexplore.ieee.org/document/10610200/,publisher::https://ieeexplore.ieee.org/document/10610200/;doi::https://doi.org/10.1109/ICRA57147.2024.10610200,preprint_repository::https://arxiv.org/abs/2309.14341,publisher::https://ieeexplore.ieee.org/document/10610200/,inproceedings,booktitle,https://arxiv.org/abs/2309.14341,Cheng,personal;personal;personal;personal,"The provisional Science Robotics DOI resolves to a different ANYmal paper; the official IEEE record establishes the ICRA DOI and venue, while the accessible arXiv preprint is retained."
C0152,aad768abbba94c0ff09d2e53ea6124971a2eccb70d57cf10028f1d94a06bd436,metadata-05,2026-06-30,verified,Procedural Generation of High-Definition Road Networks for Autonomous Vehicle Testing and Traffic Simulations,Golam Md Muktadir; Abdul Jawad; Ishaan Paranjape; Jim Whitehead; Aleksey Shepelev,2023,SAE International Journal of Connected and Automated Vehicles,10.4271/12-06-01-0007,https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007,journal article,publisher::https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007,publisher::https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007,publisher::https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007,publisher::https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007,publisher::https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007;doi::https://doi.org/10.4271/12-06-01-0007,publisher::https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007,publisher::https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007,article,journal,https://saemobilus.sae.org/articles/procedural-generation-high-definition-road-networks-autonomous-vehicle-testing-traffic-simulations-12-06-01-0007,Muktadir,personal;personal;personal;personal;personal,The official publisher distinguishes a 2022 online date from the 2023 volume 6 issue date; the version-of-record citation year is 2023.
C0157,ec8151466e1a7da11db4b1ca38e974088395410918b8bf7f3ae0e4a07b6d396b,metadata-05,2026-06-30,verified,Sim-to-Real Deep Reinforcement Learning based Obstacle Avoidance for UAVs under Measurement Uncertainty,Bhaskar Joshi; Dhruv Kapur; Harikumar Kandath,2023,arXiv,10.48550/arXiv.2303.07243,https://arxiv.org/abs/2303.07243,preprint,preprint_repository::https://arxiv.org/abs/2303.07243,preprint_repository::https://arxiv.org/abs/2303.07243,preprint_repository::https://arxiv.org/abs/2303.07243,preprint_repository::https://arxiv.org/abs/2303.07243,preprint_repository::https://arxiv.org/abs/2303.07243,preprint_repository::https://arxiv.org/abs/2303.07243,preprint_repository::https://arxiv.org/abs/2303.07243,misc,howpublished,https://arxiv.org/abs/2303.07243,Joshi,personal;personal;personal,Preprint-only record; the official repository record has no journal reference.
C0165,273ca0311ab210e663fb82403835c8c19a6ded27b2d1a34e2a9940aa4e825a54,metadata-05,2026-06-30,verified,"Mastering Diverse, Unknown, and Cluttered Tracks for Robust Vision-Based Drone Racing",Feng Yu; Yu Hu; Yang Su; Yang Deng; Linzuo Zhang; Danping Zou,2025,arXiv,10.48550/arXiv.2512.09571,https://arxiv.org/abs/2512.09571,journal preprint,preprint_repository::https://arxiv.org/abs/2512.09571,preprint_repository::https://arxiv.org/abs/2512.09571,preprint_repository::https://arxiv.org/abs/2512.09571,preprint_repository::https://arxiv.org/abs/2512.09571,preprint_repository::https://arxiv.org/abs/2512.09571,preprint_repository::https://arxiv.org/abs/2512.09571,preprint_repository::https://arxiv.org/abs/2512.09571,misc,howpublished,https://arxiv.org/abs/2512.09571,Yu,personal;personal;personal;personal;personal;personal,"The arXiv comments report acceptance to IEEE Robotics and Automation Letters, but no journal reference or version-of-record DOI is present; cited as a preprint."
C0170,b60fa5eb895d965ba501777474ac306ebf33cc8624462789a56eb2d767f97f82,metadata-05,2026-06-30,verified,ASAM OpenDRIVE 1.8.1,ASAM e.V.,2024,ASAM standard,NR,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,standard,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,NR,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,official_standard::https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,misc,howpublished,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,ASAM,corporate,The issuing body publishes this versioned standard at an official stable URL and does not assign a DOI.
