manifest_version,snapshot_sha256,protocol_sha256,execution_profile_sha256,prompt_template_sha256,assignment_id,batch_id,phase,candidate_id,cite_key,input_sha256,weight
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0039-01,screening-01,main,C0039,Muhlmeier2002OptimizationDriving,68b29a8f1661196fbb0b7c83018b10600012340187dc97b189297e318e8cc1ce,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0044-01,screening-01,main,C0044,Bonab2019OptimizationBased,c26156ad46e4e7f6b62808c6f656669d56aed19d15049352cafc1f6704dbedc4,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0055-01,screening-01,main,C0055,Gonzalez1999GlobalCurvature,1f896d0810950199a6d6d83a559ca88dcf968619f403724808341da8588a5e6b,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0057-01,screening-01,main,C0057,Yu2021RepulsiveCurves,33c9a7de7e239c7ee4530f89b382ba51d5d55bfc6c5228d2c1d5ede368647b80,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0059-01,screening-01,main,C0059,Lagemann2023TangentPoint,3416fdb367e9c28230bc067b5140f661521a3997c240b1d1fbb9aac981ccf79a,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0060-01,screening-01,main,C0060,Muller2007PositionBased,48b55b04b404b41bc1824c2fbb7d8e65a06a9f33642b4578ea89b37c3408dba7,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0062-01,screening-01,main,C0062,Liu2023RoboticManipulation,72ef71afb104e2d0dda9fef48a623071fb1d691107c56968fdffaa4d4dd345ea,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0065-01,screening-01,main,C0065,NVIDIANodateCUDAGraphs,297205a2d52f8e82769c4d728fbe865f8b5203a4b74c9420b3d7e39dafb1bdaf,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0066-01,screening-01,main,C0066,Ecoffet2021FirstReturn,97906508ff9022973cf026b670da724839767955ea26af2fde971b50b4647025,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0070-01,screening-01,main,C0070,Hendrikx2013ProceduralContent,6ed928a275d07841c8b413e74823275c2a044c736922c311a257608d0d79d7e9,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0073-01,screening-01,main,C0073,Kaufmann2018DeepDrone,68d68ec014d580a25f2bd37fe1bea11ca21dc0e1446a59b57f2383fc39cbe757,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0074-01,screening-01,main,C0074,Loquercio2020DeepDrone,7e5fd0db0005fe220e4ee25ef699697e2be3a5eb768ca92122e2d9ef92192e10,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0076-01,screening-01,main,C0076,Kaufmann2023ChampionLevel,295eef83da21fcbf9d5c547294628db002bf8d465fefacf762caaaa789cc6141,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0089-01,screening-01,main,C0089,Goldfain2019AutoRallyOpen,d2389171543cf62170567fb621002a8a7ff4616678d87079ae2009c75d15fb43,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0091-01,screening-01,main,C0091,AIRacingTech2020AIRacing,a1339e1931f1998efc327f4715d459c207b4cf46e57a30e56cf78224b3e68623,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0093-01,screening-01,main,C0093,Kalaria2023TowardsSafety,8c56f6a3a4b4c5579c318a820b46363b7648a6450d3710ae77ae539db9f46074,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0094-01,screening-01,main,C0094,Kalaria2023AdaptivePlanning,acac4ac92d2a404b892b38290a58ecf80d230624a0367353fd57cb18fb52362d,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0095-01,screening-01,main,C0095,ALSunni2025LLAMPC,0c2c6e60c4300219316fa00111cd33c2c31801e172bb429020ca4d6aaa1adb83,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0112-01,screening-01,main,C0112,Lesy2026ASVSimAirSim,17bcac9e46c52766970e1727cf2fd4d42bba8d3da1a46a5c8e7f2543c74d82f1,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0118-01,screening-01,main,C0118,Sotiropoulos2016VirtualWorlds,4e257d174fa50931f624c73b180bdb3af4905402dd656f6422297f0c5b7aa90d,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0119-01,screening-01,main,C0119,Herman2021LearnRace,ad6f1cc9d9e35164b147976074caf6c7ddf507b588fd473c51c5c9000f974e3d,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0120-01,screening-01,main,C0120,Yu2023AvoidBenchHigh,4f6cf14340b184bdbac2dd5df381fdc50bc0b0493745caf35213d743e7dbfd0a,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0121-01,screening-01,main,C0121,Wang2025EnvironmentPolicy,a99adf63b37dd05a74d3b2ff9984e02478af97de8d9fef0f4467fb6f43ab129d,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0124-01,screening-01,main,C0124,,5094dee41ab665ba844b3b106f2fa2baf6f7c436d99648b859d105035e100c27,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0126-01,screening-01,main,C0126,Poggenhans2018Lanelet2High,312be76b27ffdc3be63fe8feefdb061308ff2f7e562eb58540b4d237118be786,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0127-01,screening-01,main,C0127,,95005b25559321ab6c5486ecff7060990c64774b7601d19ed2e729187bf97f9c,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0129-01,screening-01,main,C0129,Xu2024OmniDronesEfficient,2689ba2f5c0439961871c5cbc14011df8ad51f4afcbacb867ddc9de919f4c094,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0130-01,screening-01,main,C0130,Yu2025MAVRLLearn,05c1448acd7f37629821a85ea24d9e84685f219e084a84402945e0635400fa2c,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0134-01,screening-01,calibration,C0134,Ayerdi2023RoadSignSBFT,dc1f26bc4b5b68b09f49ce74d9df345dcb3a306f7bf6adbf5eb4600c1777e6d8,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0135-01,screening-01,main,C0135,DeVivo2023SpiraleSBFT,7eaa7ff73fd49bdc7536b62d9c70a6bb339b1e415abd5270e4b783b60b5e92f6,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0140-01,screening-01,calibration,C0140,Cheng2024ExtremeParkour,5b3da17a54cc5c1b69ed63a38302d2a33012cd97bfcef0e170057ad918584a33,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0142-01,screening-01,main,C0142,Zohdinasab2021DeepHyperionExploring,1e59d09aca929d123096ba7a0b681436e9bafa93f95b8a4be2d008bb2289e5bc,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0146-01,screening-01,main,C0146,Nylnder2025SearchBased,08ae115783f8bdf61ee6b964c15d013cede2cfdfbe1f188073a9d985cde65a71,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0151-01,screening-01,main,C0151,Campos2015ProceduralGeneration,1747352f2fd8a2f03b858c201e2bfac04ed9b002f73887e3db4c09553d9cdae4,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0152-01,screening-01,main,C0152,Muktadir2023ProceduralGeneration,22e9f9fad240fb08e34ce0910c7c17475cbf4d98daa58f2727e666dd11ac627a,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0154-01,screening-01,main,C0154,Wang2019POETOpen,980da432b46e6c2b1a04863fcc5b813f37afbba3d1d7d410e728ea67569419c5,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0161-01,screening-01,main,C0161,Liang2025EnvironmentCurriculum,2acd6341f04203cbc3d52754131c2827b11189f71938f0ac9562953b4a0cd76a,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0164-01,screening-01,main,C0164,Wan2025GenTeGenerative,5d657fc54b6db7b978ae0a392f6f854e0f32136e7b1bccd0acc055483c05ea33,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0167-01,screening-01,main,C0167,Raj2026RobotSquid,82b31a2c438c390eccf624adb93c52fd24f67e05abebb43e76763f5fbc57c4b4,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0168-01,screening-01,calibration,C0168,RoboNation20222022Maritime,af5acced2f91bf9101709138f5719fdfe61ac93bc2fa547f840f5f18b712244f,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0169-01,screening-01,main,C0169,ASAM2026ASAMOpenCRG,43a36f619ec5b0c4d36de7aab0434526f574bfe47866671b7a5b3c558d75cda8,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0170-01,screening-01,main,C0170,ASAM2024ASAMOpenDRIVE,bd1890648494cac7f07b551b217057ae0170e8259beb71350fa94ce681100796,1
2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,64d4d38c3c07cd0a14dbf8ac728e3dea795c6b996460d092377501d2dfe5df3f,786c91a43b36e331ba86ee11857bf16b85893d62593c8fefc5a0178188d00325,847af75b839557d4006e83dea5d096ef36f4acc3f9745c2f2a5178ec608af35b,A-C0171-01,screening-01,main,C0171,ASAM2026ASAMOpenDRIVEb,d1063ed34b1e3d1f48305dfaa6c32166a0ca587deda9849219ddccc2e5c91318,1
