assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0092-04,main,C0092,d0d4e1d3ceb080ca4dd67f12216d69813e9eebc304ba87cfa812e5dc7b89dec5,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://arxiv.org/abs/2309.10716,arXiv:2309.10716 checked 2026-07-03,2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0092,The C0092 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0093-04,main,C0093,9382c493b51a4e7e0b40f65f7c9eed60d8863587ea15502315d3d64d2fb582c5,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://arxiv.org/abs/2303.02267,arXiv:2303.02267 checked 2026-07-03,2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0093,The C0093 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0096-04,main,C0096,71580b3ca6fb23cbd19c06bcd563cbf13673fa58b701ba69bde36b6f71441647,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://arxiv.org/abs/2202.07008,arXiv:2202.07008 checked 2026-07-03,2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0096,The C0096 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0098-04,main,C0098,e3f0657df14bf1555b173f7982ef6a4ff60618c4e335f2d56f5db0ac9cfeb19d,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-out-of-scope,official_documentation,https://www.openstreetmap.org/about,OpenStreetMap About page snapshot 2026-07-06,2026-07-06,https://www.openstreetmap.org/about,b40a85c003a30a0e2c0904cb2b03e6cfd9ad74af988f22b12a24e96d139a460f,HTML; Section About,"The staged About-page snapshot identifies navigation links but provides no dataset schema, route or road generation, or retained simulator or benchmark property.",NR
A-C0101-04,main,C0101,b70d933eead435e9c5c5c2cce51e890f3500749a3866e7c1d1601b4fe84fc51a,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://onlinelibrary.wiley.com/doi/10.1002/smr.2520,publisher record checked 2026-07-03,2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0101,The C0101 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0103-04,main,C0103,249407af9385a25fd91226a5576efca519f18a071cc89e6e92798265d1c430ab,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1007/s10664-023-10286-y,publisher record (2026-07-06),2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0103,The C0103 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0104-04,main,C0104,9044f371e3a462514df11fbdd7223e5911ec1bfae4adbf97c06d56b07695327f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://link.springer.com/article/10.1007/s10994-021-06006-6,publisher record (2026-07-06),2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0104,The C0104 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0111-04,main,C0111,30b2c8362ac751e4efbc873968b98ddf089563b83933d17a3ffb6ef0afcf0b6f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1038/s42256-025-01048-0,publisher record (2026-07-06),2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0111,The C0111 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0113-04,main,C0113,3126896692d1e0fa80a7fe1008500a5984a2762cabee06921434353b0e48a774,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1109/cec.2006.1688530,publisher record (2026-07-06),2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0113,The C0113 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0115-04,main,C0115,8c1eae977ae799ce173bafcf2431daf97a1ca0661ee1d4cdc9042cac13031539,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1109/cig.2016.7860435,publisher record (2026-07-06),2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0115,The C0115 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0123-04,main,C0123,4eee3f1a88002798ebb1c783296dcc87563b5fda9d1fa76debadfe6d1d2dc43f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1109/ICST49551.2021.00030,publisher record (2026-07-06),2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0123,The C0123 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0129-04,main,C0129,ba6d36662a157a6e409b9f15a838c1604cc71318f15e9d8d35e6b790c1d34991,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://arxiv.org/abs/2309.12825,arXiv preprint,2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0129,The C0129 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0137-04,main,C0137,ff6fdc70a319a411be0b94f0bf28237176c6816a5affa66e4fc3ca36df611078,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,included,include-relevant,full_text,https://coinse.github.io/publications/pdfs/Han2021vp.pdf,SBST 2021 author PDF,2026-07-06,NR,4a64ca9f77c3e07e413705dc57adf5e74149657adb42a2243d78ee711e1c5cba,PDF p. 1; Abstract; PDF p. 2; Section II AsFault,NR,NR
A-C0138-04,main,C0138,87fcc5c4cf644dc09830ed22ec7e2dc6d8fa7b0947d4362c91f2d0e1b161da96,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1115/omae2023-104455,ASME proceedings record,2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0138,The C0138 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0148-04,main,C0148,2912f6f26f9e374aca3e18b3457d16ff695e79f4eb3b74a0c99115d370944ab1,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,included,include-relevant,full_text,https://www.sciopen.com/article/10.26599/COMMTR.2026.9640024,Communications in Transportation Research Version 1 (2026-06-01),2026-07-06,https://www.sciopen.com/local/article_pdf/10.26599/COMMTR.2026.9640024.pdf,26ae0bbc89b840c6402a9f5622afc34123ed426e73a27073cd7764cdab2aec44,PDF p. 1; Abstract; PDF p. 3; Section B Problem Statement,NR,NR
A-C0149-04,main,C0149,8fc2a263a9e2f6c15e3112f2e3b0c91d946bebfd9bfeebba129737bac2ae13e0,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2020.566037/full,Frontiers article version,2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0149,The C0149 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0150-04,main,C0150,34a1638a24052f13c4d7f8b0fed5f2ee0c37353d108114174e928672ed9c72b5,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,included,include-relevant,full_text,https://www.mdpi.com/2076-3417/12/3/1651,Applied Sciences 12(3):1651 (2022) PDF v2,2026-07-06,https://mdpi-res.com/d_attachment/applsci/applsci-12-01651/article_deploy/applsci-12-01651-v2.pdf,95ab84d67915610dbf600b9e097092f59ff27d2d8871146d48b4742f0e8e41b3,PDF p. 1; Abstract; PDF p. 3; Section 2.1 Navigation Element Selection; PDF p. 5; Section 2.4 Permutation of Values in Different Proportions,NR,NR
A-C0155-04,main,C0155,53fb16f805f44b8d105fa0afd0f5cb8b6e287dd567f99237458001893c1615d6,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://arxiv.org/abs/2206.06796,arXiv:2206.06796v1,2026-07-06,NR,NR,Section metadata-only retrieval audit; evidence_packet_manifest.csv row C0155,The C0155 packet has only the metadata-only retrieval record and no staged primary report or authoritative artifact; it cannot establish a retention condition.,Full text was unavailable in the frozen packet; only the metadata retrieval audit was inspected.
A-C0156-04,main,C0156,1702ddb8989daae69071bbe63669db612707c119a62d8a57c46400b0e2173b53,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,included,include-relevant,full_text,https://arxiv.org/pdf/2301.12738,arXiv:2301.12738v1,2026-07-06,NR,554e88e8ed1879b848e4696957073200093b9d2f6c415bba84171f45910a65f0,PDF p. 1; Abstract; PDF p. 2; Section III Methodology,NR,NR
A-C0163-04,main,C0163,8b563ba1f43d97259f8066842019926dd6ce55bd3e92da7789683db56e26c788,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,included,include-relevant,full_text,https://arxiv.org/pdf/2411.19577,arXiv:2411.19577v1,2026-07-06,NR,d535c1b18a4430a634253bdd23f260bcb7aeb856bb7e85e9a34d755fdae58eeb,PDF p. 7; Section V Conclusions; PDF p. 6; Section C Usefulness Evaluation,NR,NR
A-C0178-04,main,C0178,9fd6da8d8bef90cb84758affb3d4bf22783420af98abe0db0dd3bd0b8f12d37d,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-04,screening-04,2026-07-06,included,include-relevant,official_documentation,https://gitlab.com/eufs/public/eufs_maps,commit ccd652da93bcd16b86d89ad1c68dcca440265cbb (default branch master),2026-07-06,https://gitlab.com/eufs/public/eufs_maps/-/archive/ccd652da93bcd16b86d89ad1c68dcca440265cbb/eufs_maps-ccd652da93bcd16b86d89ad1c68dcca440265cbb.tar.gz,114604034f1453e101bef84d9079363270ebe9ffd1ea4a3aaea096c2a9fbcfd0,repository path README.md; Section Format; repository path eufs_maps/tracks/small_track.csv,NR,NR
